id,Datetime,Rainfall (mm),Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts,Time Period,Est_Tbdt_power_precal,Est_Tbdt_mix_Precal,Est_Tbdt_mix_Postcal,Est_Tbdt_mix_Fullcal
50667,2020-09-09 14:00:00,0.5,68.208,19.9,0.789,83,84,0.306722242643391,0.482277757356609,0.789,0.327134404057481,0.32033426183844,0.1111111111111111,Postfire,34.44961825319481,41.53525512736916,26.81139335987024,33.11735896154434
50668,2020-09-09 15:00:00,2.5,88.497,32.1,1.024,83,84,0.310535926778932,0.713464073221068,1.024,0.525781910397295,0.6601671309192202,0.1666666666666666,Postfire,38.73653041326684,41.8833025124829,27.298332394546428,33.52880066936871
50669,2020-09-09 16:00:00,1.5,99.361,34.9,1.15,83,84,0.316376068744691,0.833623931255309,1.15,0.63229078613694,0.7381615598885795,0.2222222222222222,Postfire,40.812530597003935,42.07081350197075,27.56213001201645,33.75097590032983
50670,2020-09-09 17:00:00,2.0,80.859,26.7,0.936,83,84,0.324231464338155,0.611768535661845,0.936,0.4513947590870669,0.5097493036211699,0.2777777777777778,Postfire,37.2018642665493,41.75271471182377,27.11521912240098,33.37428252268177
50671,2020-09-09 18:00:00,2.0,67.551,22.4,0.782,83,84,0.333428858612923,0.448571141387077,0.782,0.3212172442941674,0.3899721448467966,0.3333333333333333,Postfire,34.3117825195822,41.52492114218894,26.79698944701376,33.10516162399028
50672,2020-09-09 19:00:00,0.5,63.767,19.8,0.738,83,84,0.343269532303101,0.394730467696899,0.738,0.2840236686390532,0.3175487465181059,0.3888888888888889,Postfire,33.42941060644128,41.46000881166939,26.706583413383964,33.028569776525515
50673,2020-09-09 20:00:00,0.5,108.801,38.9,1.259,83,84,0.353894281259451,0.905105718740548,1.259,0.724429416737109,0.8495821727019499,0.4444444444444444,Postfire,42.50952022405182,42.233532693219175,27.79187421708246,33.9440642579246
50674,2020-09-09 21:00:00,0.0,136.936,44.3,1.585,83,84,0.36582386706743,1.21917613293257,1.585,1.0,1.0,0.5,Postfire,47.1493172502902,42.723015282847214,28.487576441211548,34.52650453942518
50675,2020-09-09 22:00:00,0.0,130.075,31.6,1.505,83,84,0.378003199313749,1.12699680068625,1.505,0.9323753169907016,0.6462395543175489,0.5555555555555556,Postfire,46.06344864324806,42.602504983345696,28.31565627255515,34.38288580154954
50676,2020-09-09 23:00:00,0.5,115.082,25.2,1.332,83,84,0.389167691369056,0.942832308630944,1.332,0.786136939983094,0.4679665738161559,0.6111111111111112,Postfire,43.601205214967706,42.34277337349848,27.946540629267464,34.07384273934365
50677,2020-09-10 00:00:00,0.0,93.818,24.0,1.086,83,84,0.399186666477207,0.686813333522793,1.086,0.5781910397295014,0.4345403899721448,0.6666666666666666,Postfire,39.77461619243457,41.97549131905208,27.42789979365354,33.63798745981734
50678,2020-09-10 01:00:00,0.0,78.727,22.6,0.911,83,84,0.407978896646228,0.503021103353772,0.911,0.4302620456466611,0.3955431754874652,0.7222222222222222,Postfire,36.75151933679325,41.71567166822264,27.063366754583328,33.330482903003976
50679,2020-09-10 02:00:00,0.0,69.619,22.3,0.806,83,84,0.415509894390092,0.390490105609908,0.806,0.3415046491969569,0.3871866295264624,0.7777777777777778,Postfire,34.78158623509914,41.56035997862047,26.84639846615121,33.146995099298955
50680,2020-09-10 03:00:00,0.0,64.693,21.2,0.749,83,84,0.421777262413407,0.327222737586593,0.749,0.2933220625528318,0.3565459610027855,0.8333333333333334,Postfire,33.652658538422095,41.47622975444304,26.729163442806566,33.047705265623954
50681,2020-09-10 04:00:00,0.0,62.967,18.8,0.729,83,84,0.426813434018488,0.302186565981512,0.729,0.2764158918005072,0.2896935933147632,0.8888888888888888,Postfire,33.24538790036612,41.446740670530886,26.68811948736716,33.01291964923078
