"","datetime","smooth_st_flow","total_flow","storm_id","X","Rainfall..mm.","Discharge..ML.d.","conc","q_cms","rescaled_conc","time_step","norm_tot_q","norm_c","norm_ts","filter_para","sf_thresh","run_id"
"1692",2020-03-16 11:00:00,0.259536563971279,0.588,"storm_146",46416,0.5,50.789,2.1,0.588,0.173526167849016,1,0,0,0,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1693",2020-03-16 12:00:00,0.424753779887168,0.805,"storm_146",46417,0,69.515,4.3,0.805,0.355315486547986,2,0.154889364739472,0.148648648648649,0.0666666666666667,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1694",2020-03-16 13:00:00,0.64350134555346,1.024,"storm_146",46418,0.5,88.463,5.5,1.024,0.454473296747423,3,0.311206281227695,0.22972972972973,0.133333333333333,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1695",2020-03-16 14:00:00,0.880727707990404,1.347,"storm_146",46419,0,116.407,10,1.347,0.826315084995315,4,0.541755888650963,0.533783783783784,0.2,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1696",2020-03-16 15:00:00,1.08830888741964,1.695,"storm_146",46420,0.5,146.468,11.8,1.695,0.975051800294472,5,0.790149892933619,0.655405405405405,0.266666666666667,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1697",2020-03-16 16:00:00,1.22155085730456,1.772,"storm_146",46421,0,153.074,12.6,1.772,1.0411570070941,6,0.845110635260528,0.70945945945946,0.333333333333333,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1698",2020-03-16 17:00:00,1.24072023803917,1.989,"storm_146",46422,0,171.863,16.9,1.989,1.39647249364208,7,1,1,0.4,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1699",2020-03-16 18:00:00,1.14695769903533,1.861,"storm_146",46423,0,160.78,14.9,1.861,1.23120947664302,8,0.908636688079943,0.864864864864865,0.466666666666667,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1700",2020-03-16 19:00:00,0.997866046760046,1.392,"storm_146",46424,0,120.292,14.2,1.392,1.17336742069335,9,0.573875802997859,0.817567567567568,0.533333333333333,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1701",2020-03-16 20:00:00,0.832599666754685,1.41,"storm_146",46425,0,121.835,12.8,1.41,1.057683308794,10,0.586723768736617,0.722972972972973,0.6,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1702",2020-03-16 21:00:00,0.66002512350843,1.222,"storm_146",46426,0,105.596,10.6,1.222,0.875893990095034,11,0.452533904354033,0.574324324324324,0.666666666666667,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1703",2020-03-16 22:00:00,0.506197164267892,0.98,"storm_146",46427,0,84.639,9.4,0.98,0.776736179895596,12,0.279800142755175,0.493243243243243,0.733333333333333,"0.94","0.2","FC = 0.94, SFT = 0.2"
