"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh"
"62",0.61,0.257468549422336,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"63",0.62,0.261689345314506,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"64",0.63,0.265910141206675,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"65",0.64,0.270130937098845,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"66",0.65,0.274351732991014,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"67",0.66,0.278572528883184,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"68",0.67,0.282793324775353,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"69",0.68,0.287014120667522,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"70",0.69,0.291234916559692,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"71",0.7,0.295455712451861,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"72",0.71,0.299676508344031,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"73",0.72,0.3038973042362,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"74",0.73,0.30811810012837,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"75",0.74,0.313095053567358,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"76",0.75,0.339514474583998,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"77",0.76,0.365933895600638,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"78",0.77,0.392353316617278,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"79",0.78,0.418772737633918,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"80",0.79,0.445192158650559,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"81",0.8,0.471611579667199,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"82",0.81,0.498031000683839,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"83",0.82,0.524450421700479,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"84",0.83,0.550869842717119,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"85",0.84,0.577289263733759,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"86",0.85,0.603708684750399,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"87",0.86,0.630128105767039,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"88",0.87,0.656547526783679,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"89",0.88,0.682966947800319,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"90",0.89,0.709386368816959,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"91",0.9,0.735805789833599,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"92",0.91,0.762225210850239,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"93",0.92,0.788644631866879,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"94",0.93,0.81506405288352,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"95",0.94,0.84148347390016,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"96",0.95,0.8679028949168,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"97",0.96,0.894322315933439,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"98",0.97,0.92074173695008,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"99",0.98,0.94716115796672,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"100",0.99,0.97358057898336,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"101",1,1,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"102",0,0,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"103",0.01,0.0112913907284768,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"104",0.02,0.0225827814569536,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"105",0.03,0.0338741721854305,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"106",0.04,0.0451655629139073,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"107",0.05,0.0564569536423841,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"108",0.06,0.0677483443708609,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"109",0.07,0.0790397350993377,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"110",0.08,0.0903311258278146,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"111",0.09,0.101622516556291,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"112",0.1,0.112913907284768,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"113",0.11,0.124205298013245,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"114",0.12,0.135496688741722,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"115",0.13,0.146788079470199,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"116",0.14,0.158079470198675,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
"117",0.15,0.169370860927152,NA,NA,0.552941176470588,"FC = 0.98, SFT = 0.1","storm_2","2014-11-16 13:00:00","2014-11-16 21:00:00",5924.41089993206,9,658.267877770229,"0.98","0.1"
