"Time","212058","","212058","",""
"and","141.00","","2030.00","",""
"Date","Discharge (ML/d)","","Turbidity (NTU)","",""
"Date and time","Mean","Quality","Mean","Quality","Comments"
00:00:00 04/04/2013,      27.176,      5,"",    255, 
00:00:00 05/04/2013,      31.279,      5,"",    255, 
00:00:00 06/04/2013,      32.557,      5,"",    255, 
00:00:00 07/04/2013,      30.684,      5,"",    255, 
00:00:00 08/04/2013,      29.677,      5,"",    255, 
00:00:00 09/04/2013,      37.292,      5,"",    255, 
00:00:00 10/04/2013,      30.851,      5,"",    255, 
00:00:00 11/04/2013,      33.405,      5,"",    255, 
00:00:00 12/04/2013,      30.825,      5,"",    255, 
00:00:00 13/04/2013,      31.539,      5,"",    255, 
00:00:00 14/04/2013,      35.400,      5,"",    255, 
00:00:00 15/04/2013,      33.855,      5,"",    255, 
00:00:00 16/04/2013,      36.103,      5,"",    255, 
00:00:00 17/04/2013,      61.484,      5,"",    255, 
00:00:00 18/04/2013,      66.545,      5,"",    255, 
00:00:00 19/04/2013,      51.469,      5,"",    255, 
00:00:00 20/04/2013,      40.054,      5,"",    255, 
00:00:00 21/04/2013,      33.047,      5,"",    255, 
00:00:00 22/04/2013,      33.923,      5,"",    255, 
00:00:00 23/04/2013,      42.833,      5,"",    255, 
00:00:00 24/04/2013,      29.981,      5,"",    255, 
00:00:00 25/04/2013,      29.732,      5,"",    255, 
00:00:00 26/04/2013,      29.769,      5,"",    255, 
00:00:00 27/04/2013,      36.495,      5,"",    255, 
00:00:00 28/04/2013,      38.014,      5,"",    255, 
00:00:00 29/04/2013,      41.718,      5,"",    255, 
00:00:00 30/04/2013,      33.331,      5,"",    255, 
00:00:00 01/05/2013,      33.783,      5,"",    255, 
00:00:00 02/05/2013,      44.293,      5,"",    255, 
00:00:00 03/05/2013,      25.780,      5,"",    255, 
00:00:00 04/05/2013,      27.070,      5,"",    255, 
00:00:00 05/05/2013,      27.635,      5,"",    255, 
00:00:00 06/05/2013,      24.892,      5,"",    255, 
00:00:00 07/05/2013,      29.239,      5,"",    255, 
00:00:00 08/05/2013,      32.480,      5,"",    255, 
00:00:00 09/05/2013,      31.519,      5,"",    255, 
00:00:00 10/05/2013,      29.380,      5,"",    255, 
00:00:00 11/05/2013,      29.969,      5,"",    255, 
00:00:00 12/05/2013,      29.733,      5,"",    255, 
00:00:00 13/05/2013,      31.963,      5,"",    255, 
00:00:00 14/05/2013,      32.280,      5,"",    255, 
00:00:00 15/05/2013,      30.809,      5,"",    255, 
00:00:00 16/05/2013,      29.891,      5,"",    255, 
00:00:00 17/05/2013,      29.096,      5,"",    255, 
00:00:00 18/05/2013,      23.909,      5,"",    255, 
00:00:00 19/05/2013,      23.064,      5,"",    255, 
00:00:00 20/05/2013,      22.518,      5,"",    255, 
00:00:00 21/05/2013,      22.090,      5,"",    255, 
00:00:00 22/05/2013,      22.282,      5,"",    255, 
00:00:00 23/05/2013,      21.281,      5,"",    255, 
00:00:00 24/05/2013,      20.907,      5,"",    255, 
00:00:00 25/05/2013,      24.332,      5,"",    255, 
00:00:00 26/05/2013,      25.109,      5,"",    255, 
00:00:00 27/05/2013,      27.694,      5,"",    255, 
00:00:00 28/05/2013,      28.642,      5,"",    255, 
00:00:00 29/05/2013,      28.155,      5,"",    255, 
00:00:00 30/05/2013,      25.172,      5,"",    255, 
00:00:00 31/05/2013,      31.996,      5,"",    255, 
00:00:00 01/06/2013,      33.853,      5,"",    255, 
00:00:00 02/06/2013,      45.842,      5,"",    255, 
00:00:00 03/06/2013,      74.893,      5,"",    255, 
00:00:00 04/06/2013,      98.151,      5,"",    255, 
00:00:00 05/06/2013,      65.375,      5,"",    255, 
00:00:00 06/06/2013,      48.978,      5,"",    255, 
00:00:00 07/06/2013,      45.723,      5,"",    255, 
00:00:00 08/06/2013,      51.060,      5,"",    255, 
00:00:00 09/06/2013,      34.628,      5,"",    255, 
00:00:00 10/06/2013,      42.376,      5,"",    255, 
00:00:00 11/06/2013,      43.457,      5,"",    255, 
00:00:00 12/06/2013,      48.797,      5,"",    255, 
00:00:00 13/06/2013,      42.922,      5,"",    255, 
00:00:00 14/06/2013,      67.269,      5,"",    255, 
00:00:00 15/06/2013,      48.682,      5,"",    255, 
00:00:00 16/06/2013,      41.734,      5,"",    255, 
00:00:00 17/06/2013,      38.175,      5,"",    255, 
00:00:00 18/06/2013,      35.378,      5,"",    255, 
00:00:00 19/06/2013,      31.729,      5,"",    255, 
00:00:00 20/06/2013,      32.058,      5,"",    255, 
00:00:00 21/06/2013,      27.138,      5,"",    255, 
00:00:00 22/06/2013,      26.771,      5,"",    255, 
00:00:00 23/06/2013,      24.566,      5,"",    255, 
00:00:00 24/06/2013,      25.844,      5,"",    255, 
00:00:00 25/06/2013,      29.705,      5,"",    255, 
00:00:00 26/06/2013,     103.125,      5,"",    255, 
00:00:00 27/06/2013,     394.756,      9,"",    255, 
00:00:00 28/06/2013,     251.564,      9,"",    255, 
00:00:00 29/06/2013,     141.789,      5,"",    255, 
00:00:00 30/06/2013,     121.693,      5,"",    255, 
00:00:00 01/07/2013,     120.757,      5,"",    255, 
00:00:00 02/07/2013,      91.843,      5,"",    255, 
00:00:00 03/07/2013,      70.253,      5,"",    255, 
00:00:00 04/07/2013,      56.320,      5,"",    255, 
00:00:00 05/07/2013,      83.447,      5,"",    255, 
00:00:00 06/07/2013,      54.866,      5,"",    255, 
00:00:00 07/07/2013,      32.551,      5,"",    255, 
00:00:00 08/07/2013,      27.808,      5,"",    255, 
00:00:00 09/07/2013,      30.959,      5,"",    255, 
00:00:00 10/07/2013,      33.983,      5,"",    255, 
00:00:00 11/07/2013,      39.348,      5,"",    255, 
00:00:00 12/07/2013,      43.731,      5,"",    255, 
00:00:00 13/07/2013,      45.735,      5,"",    255, 
00:00:00 14/07/2013,      42.000,      5,"",    255, 
00:00:00 15/07/2013,      42.906,      5,"",    255, 
00:00:00 16/07/2013,      45.159,      5,"",    255, 
00:00:00 17/07/2013,      34.788,      5,"",    255, 
00:00:00 18/07/2013,      50.594,      5,"",    255, 
00:00:00 19/07/2013,      56.092,      5,"",    255, 
00:00:00 20/07/2013,      82.864,      5,"",    255, 
00:00:00 21/07/2013,     114.662,      5,"",    255, 
00:00:00 22/07/2013,      89.595,      5,"",    255, 
00:00:00 23/07/2013,      73.079,      5,"",    255, 
00:00:00 24/07/2013,      40.661,      5,"",    255, 
00:00:00 25/07/2013,      33.038,      5,"",    255, 
00:00:00 26/07/2013,      29.427,      5,"",    255, 
00:00:00 27/07/2013,      23.768,      5,"",    255, 
00:00:00 28/07/2013,      32.871,      5,"",    255, 
00:00:00 29/07/2013,      39.714,      5,"",    255, 
00:00:00 30/07/2013,      41.258,      5,"",    255, 
00:00:00 31/07/2013,      29.727,      5,"",    255, 
00:00:00 01/08/2013,      29.127,      5,"",    255, 
00:00:00 02/08/2013,      30.872,      5,"",    255, 
00:00:00 03/08/2013,      38.379,      5,"",    255, 
00:00:00 04/08/2013,      37.953,      5,"",    255, 
00:00:00 05/08/2013,      37.917,      5,"",    255, 
00:00:00 06/08/2013,      28.113,      5,"",    255, 
00:00:00 07/08/2013,      47.239,      5,"",    255, 
00:00:00 08/08/2013,      28.473,      5,"",    255, 
00:00:00 09/08/2013,      29.793,      5,"",    255, 
00:00:00 10/08/2013,      36.596,      5,"",    255, 
00:00:00 11/08/2013,      45.506,      5,"",    255, 
00:00:00 12/08/2013,      35.922,      5,"",    255, 
00:00:00 13/08/2013,      47.931,      5,"",    255, 
00:00:00 14/08/2013,      41.364,      5,"",    255, 
00:00:00 15/08/2013,      39.000,      5,"",    255, 
00:00:00 16/08/2013,      29.866,      5,"",    255, 
00:00:00 17/08/2013,      36.133,      5,"",    255, 
00:00:00 18/08/2013,      46.401,      5,"",    255, 
00:00:00 19/08/2013,      39.615,      5,"",    255, 
00:00:00 20/08/2013,      45.737,      5,"",    255, 
00:00:00 21/08/2013,      22.205,      5,"",    255, 
00:00:00 22/08/2013,      19.367,      5,"",    255, 
00:00:00 23/08/2013,      22.354,      5,"",    255, 
00:00:00 24/08/2013,      25.223,      5,"",    255, 
00:00:00 25/08/2013,      21.799,      5,"",    255, 
00:00:00 26/08/2013,      18.917,      5,"",    255, 
00:00:00 27/08/2013,      19.786,      5,"",    255, 
00:00:00 28/08/2013,      18.369,      5,"",    255, 
00:00:00 29/08/2013,      18.292,      5,"",    255, 
00:00:00 30/08/2013,      18.272,      5,"",    255, 
00:00:00 31/08/2013,      37.608,      5,"",    255, 
00:00:00 01/09/2013,      22.108,      5,"",    255, 
00:00:00 02/09/2013,      19.367,      5,"",    255, 
00:00:00 03/09/2013,      19.238,      5,"",    255, 
00:00:00 04/09/2013,      19.040,      5,"",    255, 
00:00:00 05/09/2013,      18.987,      5,"",    255, 
00:00:00 06/09/2013,      18.865,      5,"",    255, 
00:00:00 07/09/2013,      18.735,      5,"",    255, 
00:00:00 08/09/2013,      18.777,      5,"",    255, 
00:00:00 09/09/2013,      18.959,      5,"",    255, 
00:00:00 10/09/2013,      18.414,      5,"",    255, 
00:00:00 11/09/2013,      45.370,      5,"",    255, 
00:00:00 12/09/2013,      21.120,      5,"",    255, 
00:00:00 13/09/2013,      17.245,      5,"",    255, 
00:00:00 14/09/2013,      15.702,      5,"",    255, 
00:00:00 15/09/2013,      15.884,      5,"",    255, 
00:00:00 16/09/2013,      15.802,      5,"",    255, 
00:00:00 17/09/2013,      17.463,      5,"",    255, 
00:00:00 18/09/2013,      76.476,      5,"",    255, 
00:00:00 19/09/2013,     131.734,      5,"",    255, 
00:00:00 20/09/2013,      70.853,      5,"",    255, 
00:00:00 21/09/2013,      52.231,      5,"",    255, 
00:00:00 22/09/2013,      24.019,      5,"",    255, 
00:00:00 23/09/2013,      26.709,      5,"",    255, 
00:00:00 24/09/2013,      40.300,      5,"",    255, 
00:00:00 25/09/2013,      30.883,      5,"",    255, 
00:00:00 26/09/2013,      22.344,      5,"",    255, 
00:00:00 27/09/2013,      29.147,      5,"",    255, 
00:00:00 28/09/2013,      19.290,      5,"",    255, 
00:00:00 29/09/2013,      23.948,      5,"",    255, 
00:00:00 30/09/2013,      18.948,      5,"",    255, 
00:00:00 01/10/2013,      15.353,      5,"",    255, 
00:00:00 02/10/2013,      52.198,      5,"",    255, 
00:00:00 03/10/2013,      19.711,      5,"",    255, 
00:00:00 04/10/2013,      19.702,      5,"",    255, 
00:00:00 05/10/2013,      15.161,      5,"",    255, 
00:00:00 06/10/2013,      15.138,      5,"",    255, 
00:00:00 07/10/2013,      15.083,      5,"",    255, 
00:00:00 08/10/2013,      16.973,      5,"",    255, 
00:00:00 09/10/2013,      15.499,      5,"",    255, 
00:00:00 10/10/2013,      17.371,      5,"",    255, 
00:00:00 11/10/2013,      29.853,      5,"",    255, 
00:00:00 12/10/2013,      22.102,      5,"",    255, 
00:00:00 13/10/2013,      18.047,      5,"",    255, 
00:00:00 14/10/2013,      31.088,      5,"",    255, 
00:00:00 15/10/2013,      24.205,      5,"",    255, 
00:00:00 16/10/2013,      20.204,      5,"",    255, 
00:00:00 17/10/2013,      20.388,      5,"",    255, 
00:00:00 18/10/2013,      37.318,      5,"",    255, 
00:00:00 19/10/2013,      16.515,      5,"",    255, 
00:00:00 20/10/2013,      11.855,      5,"",    255, 
00:00:00 21/10/2013,      11.140,      5,"",    255, 
00:00:00 22/10/2013,      11.845,      5,"",    255, 
00:00:00 23/10/2013,      12.600,      5,"",    255, 
00:00:00 24/10/2013,      15.167,      5,"",    255, 
00:00:00 25/10/2013,      15.955,      5,"",    255, 
00:00:00 26/10/2013,      12.900,      5,"",    255, 
00:00:00 27/10/2013,      12.760,      5,"",    255, 
00:00:00 28/10/2013,      13.742,      5,"",    255, 
00:00:00 29/10/2013,      13.608,      5,"",    255, 
00:00:00 30/10/2013,      14.793,      5,"",    255, 
00:00:00 31/10/2013,      17.066,      5,"",    255, 
00:00:00 01/11/2013,      16.412,      5,"",    255, 
00:00:00 02/11/2013,      15.323,      5,"",    255, 
00:00:00 03/11/2013,      14.489,      5,"",    255, 
00:00:00 04/11/2013,      14.432,      5,"",    255, 
00:00:00 05/11/2013,      14.909,      5,"",    255, 
00:00:00 06/11/2013,      11.525,      5,"",    255, 
00:00:00 07/11/2013,      11.734,      5,"",    255, 
00:00:00 08/11/2013,      11.709,      5,"",    255, 
00:00:00 09/11/2013,      12.791,      5,"",    255, 
00:00:00 10/11/2013,      20.699,      5,"",    255, 
00:00:00 11/11/2013,      15.700,      5,"",    255, 
00:00:00 12/11/2013,      21.494,      5,"",    255, 
00:00:00 13/11/2013,      26.394,      5,"",    255, 
00:00:00 14/11/2013,      29.476,      5,"",    255, 
00:00:00 15/11/2013,      22.828,      5,"",    255, 
00:00:00 16/11/2013,      19.238,      5,"",    255, 
00:00:00 17/11/2013,      18.876,      5,"",    255, 
00:00:00 18/11/2013,      20.421,      5,"",    255, 
00:00:00 19/11/2013,      24.035,      5,"",    255, 
00:00:00 20/11/2013,      40.426,      5,"",    255, 
00:00:00 21/11/2013,      32.707,      5,"",    255, 
00:00:00 22/11/2013,      30.363,      5,"",    255, 
00:00:00 23/11/2013,      54.027,      5,"",    255, 
00:00:00 24/11/2013,     131.565,      5,"",    255, 
00:00:00 25/11/2013,      62.706,      5,"",    255, 
00:00:00 26/11/2013,      36.881,      5,"",    255, 
00:00:00 27/11/2013,      28.761,      5,"",    255, 
00:00:00 28/11/2013,      23.871,      5,"",    255, 
00:00:00 29/11/2013,      25.770,      5,"",    255, 
00:00:00 30/11/2013,      23.696,      5,"",    255, 
00:00:00 01/12/2013,      21.404,      5,"",    255, 
00:00:00 02/12/2013,      20.633,      5,"",    255, 
00:00:00 03/12/2013,      20.250,      5,"",    255, 
00:00:00 04/12/2013,      19.744,      5,"",    255, 
00:00:00 05/12/2013,      23.378,      5,"",    255, 
00:00:00 06/12/2013,      30.980,      5,"",    255, 
00:00:00 07/12/2013,      22.321,      5,"",    255, 
00:00:00 08/12/2013,      19.648,      5,"",    255, 
00:00:00 09/12/2013,      19.082,      5,"",    255, 
00:00:00 10/12/2013,      19.058,      5,"",    255, 
00:00:00 11/12/2013,      20.439,      5,"",    255, 
00:00:00 12/12/2013,      18.841,      5,"",    255, 
00:00:00 13/12/2013,      17.755,      5,"",    255, 
00:00:00 14/12/2013,      17.710,      5,"",    255, 
00:00:00 15/12/2013,      17.680,      5,"",    255, 
00:00:00 16/12/2013,      17.936,      5,"",    255, 
00:00:00 17/12/2013,      18.060,      5,"",    255, 
00:00:00 18/12/2013,      17.828,      5,"",    255, 
00:00:00 19/12/2013,      17.577,      5,"",    255, 
00:00:00 20/12/2013,      17.359,      5,"",    255, 
00:00:00 21/12/2013,      17.031,      5,"",    255, 
00:00:00 22/12/2013,      16.907,      5,"",    255, 
00:00:00 23/12/2013,      16.859,      5,"",    255, 
00:00:00 24/12/2013,      17.023,      5,"",    255, 
00:00:00 25/12/2013,      17.865,      5,"",    255, 
00:00:00 26/12/2013,      19.795,      5,"",    255, 
00:00:00 27/12/2013,      27.438,      5,"",    255, 
00:00:00 28/12/2013,      22.194,      5,"",    255, 
00:00:00 29/12/2013,      18.821,      5,"",    255, 
00:00:00 30/12/2013,      17.675,      5,"",    255, 
00:00:00 31/12/2013,      16.764,      5,"",    255, 
00:00:00 01/01/2014,      16.151,      5,"",    255, 
00:00:00 02/01/2014,      14.920,      5,"",    255, 
00:00:00 03/01/2014,      14.777,      5,"",    255, 
00:00:00 04/01/2014,      15.841,      5,"",    255, 
00:00:00 05/01/2014,      16.739,      5,"",    255, 
00:00:00 06/01/2014,      16.523,      5,"",    255, 
00:00:00 07/01/2014,      16.364,      5,"",    255, 
00:00:00 08/01/2014,      16.804,      5,"",    255, 
00:00:00 09/01/2014,      17.897,      5,"",    255, 
00:00:00 10/01/2014,      18.689,      5,"",    255, 
00:00:00 11/01/2014,      18.965,      5,"",    255, 
00:00:00 12/01/2014,      18.672,      5,"",    255, 
00:00:00 13/01/2014,      18.090,      5,"",    255, 
00:00:00 14/01/2014,      17.292,      5,"",    255, 
00:00:00 15/01/2014,      16.881,      5,"",    255, 
00:00:00 16/01/2014,      15.132,      5,"",    255, 
00:00:00 17/01/2014,      17.756,      5,"",    255, 
00:00:00 18/01/2014,      21.403,      5,"",    255, 
00:00:00 19/01/2014,      21.506,      5,"",    255, 
00:00:00 20/01/2014,      21.530,      5,"",    255, 
00:00:00 21/01/2014,      21.671,      5,"",    255, 
00:00:00 22/01/2014,      21.811,      5,"",    255, 
00:00:00 23/01/2014,      21.809,      5,"",    255, 
00:00:00 24/01/2014,      22.356,      5,"",    255, 
00:00:00 25/01/2014,      22.915,      5,"",    255, 
00:00:00 26/01/2014,      23.058,      5,"",    255, 
00:00:00 27/01/2014,      22.778,      5,"",    255, 
00:00:00 28/01/2014,      22.053,      5,"",    255, 
00:00:00 29/01/2014,      21.764,      5,"",    255, 
00:00:00 30/01/2014,      19.910,      5,"",    255, 
00:00:00 31/01/2014,      19.301,      5,"",    255, 
00:00:00 01/02/2014,      18.951,      5,"",    255, 
00:00:00 02/02/2014,      18.806,      5,"",    255, 
00:00:00 03/02/2014,      18.724,      5,"",    255, 
00:00:00 04/02/2014,      18.458,      5,"",    255, 
00:00:00 05/02/2014,      18.674,      5,"",    255, 
00:00:00 06/02/2014,      17.513,      5,"",    255, 
00:00:00 07/02/2014,      16.009,      5,"",    255, 
00:00:00 08/02/2014,      15.748,      5,"",    201, 
00:00:00 09/02/2014,      15.323,      5,"",    201, 
00:00:00 10/02/2014,      13.959,      5,"",    201, 
00:00:00 11/02/2014,      13.674,      5,"",    201, 
00:00:00 12/02/2014,      13.665,      5,"",    201, 
00:00:00 13/02/2014,      13.675,      5,"",    201, 
00:00:00 14/02/2014,      13.988,      5,"",    201, 
00:00:00 15/02/2014,      15.631,      5,"",    201, 
00:00:00 16/02/2014,      21.231,      5,         7.1,      4, 
00:00:00 17/02/2014,      22.646,      5,         4.4,      4, 
00:00:00 18/02/2014,      20.543,      5,         3.7,      4, 
00:00:00 19/02/2014,      19.237,      5,         3.0,      4, 
00:00:00 20/02/2014,      25.141,      5,         4.9,      4, 
00:00:00 21/02/2014,      57.954,      5,        12.9,      4, 
00:00:00 22/02/2014,      29.991,      5,         6.6,      4, 
00:00:00 23/02/2014,      24.083,      5,         3.5,      4, 
00:00:00 24/02/2014,      21.998,      5,         2.8,      4, 
00:00:00 25/02/2014,      21.143,      5,         2.5,      4, 
00:00:00 26/02/2014,      19.659,      5,         2.3,      4, 
00:00:00 27/02/2014,      19.694,      5,         2.2,      4, 
00:00:00 28/02/2014,      19.873,      5,         2.3,      4, 
00:00:00 01/03/2014,      20.538,      5,         2.5,      4, 
00:00:00 02/03/2014,      25.054,      5,         4.2,      4, 
00:00:00 03/03/2014,      32.891,      5,         4.3,      4, 
00:00:00 04/03/2014,      28.284,      5,         3.6,      4, 
00:00:00 05/03/2014,      25.668,      5,         2.9,      4, 
00:00:00 06/03/2014,      25.568,      5,         3.2,      4, 
00:00:00 07/03/2014,      28.002,      5,         2.7,      4, 
00:00:00 08/03/2014,      78.111,      5,        23.3,      4, 
00:00:00 09/03/2014,     104.602,      5,       111.4,      4, 
00:00:00 10/03/2014,      41.317,      5,        12.6,      4, 
00:00:00 11/03/2014,      32.037,      5,         5.1,      4, 
00:00:00 12/03/2014,      28.463,      5,         3.7,      4, 
00:00:00 13/03/2014,      26.236,      5,         3.2,      4, 
00:00:00 14/03/2014,      26.863,      5,         4.3,      4, 
00:00:00 15/03/2014,      38.073,      5,         5.3,      4, 
00:00:00 16/03/2014,     159.926,      5,        18.1,      4, 
00:00:00 17/03/2014,     103.589,      5,         9.1,      4, 
00:00:00 18/03/2014,      83.390,      5,         6.0,      4, 
00:00:00 19/03/2014,      57.797,      5,         4.6,      4, 
00:00:00 20/03/2014,      47.989,      5,         3.9,      4, 
00:00:00 21/03/2014,      41.363,      5,         3.4,      4, 
00:00:00 22/03/2014,      41.057,      5,         3.3,      4, 
00:00:00 23/03/2014,      41.772,      5,         3.4,      4, 
00:00:00 24/03/2014,      41.812,      5,         3.4,      4, 
00:00:00 25/03/2014,      40.204,      5,         3.7,      4, 
00:00:00 26/03/2014,      54.411,      5,         3.6,      4, 
00:00:00 27/03/2014,      53.183,      5,         4.1,      4, 
00:00:00 28/03/2014,     238.011,      9,        16.6,      4, 
00:00:00 29/03/2014,     236.153,      9,        11.8,      4, 
00:00:00 30/03/2014,     281.121,      9,        10.3,      4, 
00:00:00 31/03/2014,     156.477,      5,         5.1,      4, 
00:00:00 01/04/2014,     107.856,      5,         4.0,      4, 
00:00:00 02/04/2014,      85.923,      5,         3.5,      4, 
00:00:00 03/04/2014,      75.558,      5,         3.3,      4, 
00:00:00 04/04/2014,      66.533,      5,         3.1,      4, 
00:00:00 05/04/2014,     271.678,      9,        24.8,      4, 
00:00:00 06/04/2014,     478.021,      9,        13.6,      4, 
00:00:00 07/04/2014,     225.824,      9,         5.8,      4, 
00:00:00 08/04/2014,     146.409,      5,         3.7,      4, 
00:00:00 09/04/2014,     111.291,      5,         3.2,      4, 
00:00:00 10/04/2014,      97.202,      5,         3.0,      4, 
00:00:00 11/04/2014,      87.228,      5,         3.2,      4, 
00:00:00 12/04/2014,     107.052,      5,         3.7,      4, 
00:00:00 13/04/2014,     122.901,      5,         5.7,      4, 
00:00:00 14/04/2014,     102.558,      5,         4.2,      4, 
00:00:00 15/04/2014,      81.386,      5,         3.0,      4, 
00:00:00 16/04/2014,      71.709,      5,         2.7,      4, 
00:00:00 17/04/2014,      59.027,      5,         2.7,      4, 
00:00:00 18/04/2014,      58.938,      5,         2.9,      4, 
00:00:00 19/04/2014,      62.243,      5,         3.5,      4, 
00:00:00 20/04/2014,      62.119,      5,         3.0,      4, 
00:00:00 21/04/2014,      58.195,      5,         2.8,      4, 
00:00:00 22/04/2014,      54.606,      5,         2.9,      4, 
00:00:00 23/04/2014,      54.154,      5,         2.7,      4, 
00:00:00 24/04/2014,      53.196,      5,         2.7,      4, 
00:00:00 25/04/2014,      55.306,      5,         2.7,      4, 
00:00:00 26/04/2014,      50.406,      5,         2.8,      4, 
00:00:00 27/04/2014,      63.517,      5,         3.6,      4, 
00:00:00 28/04/2014,      42.312,      5,         2.7,      4, 
00:00:00 29/04/2014,      52.908,      5,         2.4,      4, 
00:00:00 30/04/2014,      54.598,      5,         2.5,      4, 
00:00:00 01/05/2014,      48.028,      5,         2.1,      4, 
00:00:00 02/05/2014,      46.412,      5,         2.0,      4, 
00:00:00 03/05/2014,      47.068,      5,         2.0,      4, 
00:00:00 04/05/2014,      51.221,      5,         2.2,      4, 
00:00:00 05/05/2014,      42.619,      5,         2.2,      4, 
00:00:00 06/05/2014,      33.981,      5,         1.9,      4, 
00:00:00 07/05/2014,      42.295,      5,         1.9,      4, 
00:00:00 08/05/2014,      43.838,      5,         2.0,      4, 
00:00:00 09/05/2014,      48.766,      5,         2.1,      4, 
00:00:00 10/05/2014,      52.577,      5,         2.0,      4, 
00:00:00 11/05/2014,      53.278,      5,         2.0,      4, 
00:00:00 12/05/2014,      53.149,      5,         2.3,      4, 
00:00:00 13/05/2014,      51.427,      5,         2.0,      4, 
00:00:00 14/05/2014,      48.635,      5,         1.9,      4, 
00:00:00 15/05/2014,      43.683,      5,         2.0,      4, 
00:00:00 16/05/2014,      42.702,      5,         1.9,      4, 
00:00:00 17/05/2014,      37.728,      5,         1.9,      4, 
00:00:00 18/05/2014,      37.827,      5,         2.1,      4, 
00:00:00 19/05/2014,      37.610,      5,         2.0,      4, 
00:00:00 20/05/2014,      38.176,      5,         2.0,      4, 
00:00:00 21/05/2014,      35.205,      5,         1.9,     51, 
00:00:00 22/05/2014,      34.932,      5,         1.8,     51, 
00:00:00 23/05/2014,      35.323,      5,         1.7,     51, 
00:00:00 24/05/2014,      39.489,      5,         1.8,     51, 
00:00:00 25/05/2014,      35.826,      5,         1.9,     51, 
00:00:00 26/05/2014,      36.257,      5,         2.1,     51, 
00:00:00 27/05/2014,      36.903,      5,         1.9,     51, 
00:00:00 28/05/2014,      67.373,      5,         3.9,     51, 
00:00:00 29/05/2014,      45.618,      5,         2.4,     51, 
00:00:00 30/05/2014,      29.096,      5,         1.8,     51, 
00:00:00 31/05/2014,      27.202,      5,         1.7,     51, 
00:00:00 01/06/2014,      28.123,      5,         1.7,     51, 
00:00:00 02/06/2014,      36.995,      5,         3.0,     51, 
00:00:00 03/06/2014,      63.875,      5,         3.4,     51, 
00:00:00 04/06/2014,      44.029,      5,         2.3,     51, 
00:00:00 05/06/2014,      41.526,      5,         1.9,     51, 
00:00:00 06/06/2014,      41.251,      5,         1.8,     51, 
00:00:00 07/06/2014,      42.980,      5,         1.7,     51, 
00:00:00 08/06/2014,      39.961,      5,         2.7,     51, 
00:00:00 09/06/2014,      40.952,      5,         3.1,     51, 
00:00:00 10/06/2014,      42.113,      5,         2.1,     51, 
00:00:00 11/06/2014,      47.628,      5,         1.9,     51, 
00:00:00 12/06/2014,      46.118,      5,         1.7,     51, 
00:00:00 13/06/2014,      41.199,      5,         1.7,     51, 
00:00:00 14/06/2014,      38.403,      5,         1.5,     51, 
00:00:00 15/06/2014,      41.651,      5,         2.1,     51, 
00:00:00 16/06/2014,      37.090,      5,         2.0,     51, 
00:00:00 17/06/2014,      34.247,      5,         1.6,     51, 
00:00:00 18/06/2014,      35.335,      5,         1.7,     51, 
00:00:00 19/06/2014,      32.771,      5,         1.6,     51, 
00:00:00 20/06/2014,      36.448,      5,         1.5,     51, 
00:00:00 21/06/2014,      41.913,      5,         1.7,     51, 
00:00:00 22/06/2014,      29.384,      5,         1.7,     51, 
00:00:00 23/06/2014,      45.007,      5,         2.3,     51, 
00:00:00 24/06/2014,      62.409,      5,         2.6,     51, 
00:00:00 25/06/2014,      69.471,      5,         2.7,     51, 
00:00:00 26/06/2014,      34.117,      5,         2.3,     51, 
00:00:00 27/06/2014,      23.135,      5,         2.2,     51, 
00:00:00 28/06/2014,      27.403,      5,         1.7,     51, 
00:00:00 29/06/2014,      54.711,      5,         2.3,     51, 
00:00:00 30/06/2014,      46.010,      5,         2.4,     51, 
00:00:00 01/07/2014,      23.614,      5,         4.4,     51, 
00:00:00 02/07/2014,      28.375,      5,         5.6,     51, 
00:00:00 03/07/2014,      36.935,      5,         2.0,     51, 
00:00:00 04/07/2014,      37.881,      5,         1.8,     51, 
00:00:00 05/07/2014,      45.083,      5,         1.6,     51, 
00:00:00 06/07/2014,      32.782,      5,         2.9,     51, 
00:00:00 07/07/2014,      33.654,      5,         2.5,     51, 
00:00:00 08/07/2014,      34.507,      5,         1.7,     51, 
00:00:00 09/07/2014,      35.172,      5,         1.7,     51, 
00:00:00 10/07/2014,      58.009,      5,         2.5,     51, 
00:00:00 11/07/2014,      31.400,      5,         2.1,     51, 
00:00:00 12/07/2014,      23.121,      5,         1.6,     51, 
00:00:00 13/07/2014,      28.894,      5,         2.2,     51, 
00:00:00 14/07/2014,      23.865,      5,         2.1,     51, 
00:00:00 15/07/2014,      27.529,      5,         1.7,     51, 
00:00:00 16/07/2014,      32.573,      5,         1.9,     51, 
00:00:00 17/07/2014,      45.584,      5,         2.1,     51, 
00:00:00 18/07/2014,      51.194,      5,         2.4,     51, 
00:00:00 19/07/2014,      35.171,      5,         1.9,     51, 
00:00:00 20/07/2014,      35.448,      5,         2.3,     51, 
00:00:00 21/07/2014,      36.461,      5,         1.9,     51, 
00:00:00 22/07/2014,      36.871,      5,         1.6,     51, 
00:00:00 23/07/2014,      35.839,      5,         1.6,     51, 
00:00:00 24/07/2014,      35.053,      5,"",    201, 
00:00:00 25/07/2014,      35.455,      5,"",    201, 
00:00:00 26/07/2014,      54.080,      5,"",    201, 
