id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount
4748,2023-01-02,55.225,0.5,0.639,387,388
4749,2023-01-03,74.702,0.7,0.865,387,388
4750,2023-01-04,73.307,0.5,0.848,388,389
4751,2023-01-05,96.806,18.5,1.12,388,389
4762,2023-01-16,37.51,2.0,0.434,389,390
4765,2023-01-19,42.302,7.6,0.49,390,391
4766,2023-01-20,79.785,4.8,0.923,390,391
4772,2023-01-26,56.667,2.3,0.656,391,392
4773,2023-01-27,52.606,2.7,0.609,391,392
4774,2023-01-28,151.276,10.7,1.751,391,392
4776,2023-01-30,58.414,3.1,0.676,392,393
4777,2023-01-31,72.112,2.8,0.835,392,393
4779,2023-02-02,74.167,2.2,0.858,393,394
4780,2023-02-03,68.206,1.9,0.789,393,394
4780,2023-02-03,68.206,1.9,0.789,394,395
4781,2023-02-04,42.243,1.8,0.489,394,395
4811,2023-03-06,9.168,2.1,0.106,395,396
4812,2023-03-07,42.641,2.7,0.494,395,396
4832,2023-03-27,9.954,1.8,0.115,396,397
4833,2023-03-28,37.929,2.9,0.439,396,397
4834,2023-03-29,80.137,3.1,0.928,396,397
4835,2023-03-30,129.304,4.2,1.497,396,397
4836,2023-03-31,85.698,2.4,0.992,396,397
4865,2023-04-29,34.344,1.2,0.398,397,398
4866,2023-04-30,45.834,2.7,0.53,397,398
4867,2023-05-01,184.62,10.6,2.137,397,398
4868,2023-05-02,119.896,4.9,1.388,397,398
4869,2023-05-03,74.875,2.6,0.867,398,399
4870,2023-05-04,79.84,2.1,0.924,398,399
4870,2023-05-04,79.84,2.1,0.924,399,400
4871,2023-05-05,43.95,1.8,0.509,399,400
4872,2023-05-06,70.76,1.9,0.819,399,400
4880,2023-05-14,69.507,1.0,0.804,400,401
4881,2023-05-15,70.548,1.0,0.817,400,401
4920,2023-06-23,11.2,1.6,0.13,401,402
4921,2023-06-24,67.571,3.0,0.782,401,402
4922,2023-06-25,52.412,2.3,0.607,402,403
4923,2023-06-26,47.207,2.0,0.546,402,403
4923,2023-06-26,47.207,2.0,0.546,403,404
4924,2023-06-27,39.159,1.8,0.453,403,404
4930,2023-07-03,60.852,1.8,0.704,404,405
4931,2023-07-04,64.029,1.8,0.741,404,405
4931,2023-07-04,64.029,1.8,0.741,405,406
4932,2023-07-05,70.059,2.0,0.811,405,406
4935,2023-07-08,67.465,1.7,0.781,406,407
4936,2023-07-09,80.407,2.1,0.931,406,407
4953,2023-07-26,19.836,1.7,0.23,407,408
4968,2023-08-10,13.271,1.8,0.154,408,409
4969,2023-08-11,44.824,3.2,0.519,408,409
4972,2023-08-14,12.885,2.7,0.149,409,410
4973,2023-08-15,62.042,4.4,0.718,409,410
4976,2023-08-18,67.888,2.9,0.786,410,411
4996,2023-09-07,43.179,2.9,0.5,411,412
4997,2023-09-08,54.889,3.2,0.635,411,412
5009,2023-09-20,48.269,2.0,0.559,412,413
5010,2023-09-21,63.641,114.6,0.737,412,413
5020,2023-10-01,34.843,1.9,0.403,413,414
5021,2023-10-02,56.634,2.5,0.655,413,414
5022,2023-10-03,20.746,1.6,0.24,414,415
5023,2023-10-04,59.897,2.1,0.693,414,415
5023,2023-10-04,59.897,2.1,0.693,415,416
5024,2023-10-05,40.396,2.5,0.468,415,416
5025,2023-10-06,118.244,4.1,1.369,415,416
5025,2023-10-06,118.244,4.1,1.369,416,417
5031,2023-10-12,44.422,1.3,0.514,417,418
5032,2023-10-13,66.505,1.9,0.77,417,418
5033,2023-10-14,23.653,1.4,0.274,418,419
5034,2023-10-15,40.108,1.7,0.464,418,419
5049,2023-10-30,23.761,1.3,0.275,419,420
5050,2023-10-31,43.551,1.5,0.504,419,420
5052,2023-11-02,12.268,1.0,0.142,420,421
5053,2023-11-03,63.118,1.6,0.731,420,421
5054,2023-11-04,121.395,1.9,1.405,420,421
5055,2023-11-05,129.401,2.1,1.498,420,421
5064,2023-11-14,114.687,1.0,1.327,421,422
5065,2023-11-15,119.221,1.0,1.38,421,422
5066,2023-11-16,119.929,1.3,1.388,421,422
5075,2023-11-25,26.317,1.0,0.305,422,423
5076,2023-11-26,113.798,7.1,1.317,422,423
5077,2023-11-27,122.804,5.7,1.421,422,423
5079,2023-11-29,41.541,1.3,0.481,423,424
5080,2023-11-30,85.377,3.9,0.988,423,424
5081,2023-12-01,99.648,5.4,1.153,423,424
5082,2023-12-02,69.083,1.9,0.8,424,425
5083,2023-12-03,140.21,4.3,1.623,424,425
5084,2023-12-04,119.988,1.9,1.389,424,425
5099,2023-12-19,9.091,1.0,0.105,425,426
5100,2023-12-20,12.066,2.0,0.14,425,426
5101,2023-12-21,699.011,145.4,8.09,425,426
5102,2023-12-22,250.862,11.7,2.903,425,426
5103,2023-12-23,99.251,6.0,1.149,425,426
5114,2024-01-03,17.044,3.7,0.197,426,427
5115,2024-01-04,30.017,5.1,0.347,426,427
5116,2024-01-05,163.912,16.3,1.897,426,427
5117,2024-01-06,309.673,9.2,3.584,426,427
5118,2024-01-07,169.087,4.6,1.957,426,427
5119,2024-01-08,83.528,3.5,0.967,427,428
5120,2024-01-09,71.368,3.4,0.826,427,428
5128,2024-01-17,50.028,2.0,0.579,428,429
5129,2024-01-18,194.954,17.7,2.256,428,429
5130,2024-01-19,536.675,26.0,6.212,428,429
5131,2024-01-20,233.786,5.5,2.706,428,429
5132,2024-01-21,122.79,2.5,1.421,428,429
5137,2024-01-26,42.992,1.0,0.498,429,430
5148,2024-02-06,23.955,4.6,0.277,430,431
5149,2024-02-07,130.84,11.9,1.514,430,431
5150,2024-02-08,113.503,7.0,1.314,430,431
5155,2024-02-13,34.445,0.7,0.399,431,432
5156,2024-02-14,56.882,1.2,0.658,431,432
5157,2024-02-15,185.621,8.8,2.148,431,432
5170,2024-02-28,30.319,,0.351,432,433
5171,2024-02-29,52.99,0.8,0.613,432,433
5189,2024-03-18,38.488,0.8,0.445,433,434
5190,2024-03-19,59.012,1.1,0.683,433,434
5202,2024-03-31,23.976,0.6,0.278,434,435
5203,2024-04-01,41.304,0.5,0.478,434,435
5207,2024-04-05,40.832,0.7,0.473,435,436
5208,2024-04-06,167.862,8.1,1.943,435,436
5209,2024-04-07,1418.674,114.7,16.42,435,436
5210,2024-04-08,477.696,71.0,5.529,435,436
5211,2024-04-09,211.496,82.8,2.448,435,436
5211,2024-04-09,211.496,82.8,2.448,436,437
5212,2024-04-10,143.108,167.5,1.656,436,437
5213,2024-04-11,155.188,194.9,1.796,436,437
5243,2024-05-11,55.041,1.2,0.637,437,438
5244,2024-05-12,68.076,1.6,0.788,437,438
5245,2024-05-13,172.953,7.4,2.002,437,438
5246,2024-05-14,122.945,3.9,1.423,437,438
5263,2024-05-31,44.077,0.7,0.51,438,439
5269,2024-06-06,55.158,,0.638,439,440
5270,2024-06-07,62.492,,0.723,439,440
5271,2024-06-08,177.881,11.2,2.059,439,440
5272,2024-06-09,186.086,11.9,2.154,439,440
5273,2024-06-10,129.985,5.8,1.504,439,440
5278,2024-06-15,53.926,1.5,0.624,440,441
5279,2024-06-16,72.764,2.6,0.842,440,441
5293,2024-06-30,53.888,0.9,0.624,441,442
5294,2024-07-01,92.484,4.0,1.07,441,442
5313,2024-07-20,42.594,1.0,0.493,442,443
5314,2024-07-21,71.246,2.0,0.825,442,443
5318,2024-07-25,41.296,0.7,0.478,443,444
5319,2024-07-26,60.694,1.1,0.702,443,444
5319,2024-07-26,60.694,1.1,0.702,444,445
5320,2024-07-27,78.065,7.3,0.904,444,445
5321,2024-07-28,164.627,6.5,1.905,444,445
5322,2024-07-29,155.926,4.0,1.805,444,445
5338,2024-08-14,38.58,0.8,0.447,445,446
5339,2024-08-15,66.213,1.7,0.766,445,446
5340,2024-08-16,115.661,2.0,1.339,445,446
5345,2024-08-21,49.351,1.3,0.571,446,447
5348,2024-08-24,30.032,1.0,0.348,447,448
5349,2024-08-25,63.548,2.2,0.736,447,448
5352,2024-08-28,30.233,1.1,0.35,448,449
5353,2024-08-29,56.368,1.4,0.652,448,449
5354,2024-08-30,26.05,1.9,0.302,449,450
5355,2024-08-31,42.634,1.3,0.493,449,450
