"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"18","FC = 0.98, SFT = 0.8","2020-12-22 10:00:00","2020-12-23 01:00:00",59471.950026213,16,3716.99687663831,"0.98","0.8","storm_18"
"19","FC = 0.98, SFT = 0.8","2021-01-04 15:00:00","2021-01-07 09:00:00",973966.750778073,67,14536.8171757921,"0.98","0.8","storm_19"
"20","FC = 0.98, SFT = 0.8","2021-02-02 04:00:00","2021-02-03 12:00:00",168107.496400594,33,5094.16655759376,"0.98","0.8","storm_20"
"21","FC = 0.98, SFT = 0.8","2021-03-20 14:00:00","2021-03-28 08:00:00",4770424.47598293,187,25510.2913154167,"0.98","0.8","storm_21"
"22","FC = 0.98, SFT = 0.8","2021-05-07","2021-05-07 16:00:00",53276.0189046532,17,3133.8834649796,"0.98","0.8","storm_22"
"23","FC = 0.98, SFT = 0.8","2021-06-10 20:00:00","2021-06-12 21:00:00",179454.124125796,50,3589.08248251593,"0.98","0.8","storm_23"
"24","FC = 0.98, SFT = 0.8","2021-07-17 02:00:00","2021-07-20",409928.405080556,71,5773.63950817685,"0.98","0.8","storm_24"
"25","FC = 0.98, SFT = 0.8","2021-07-25 15:00:00","2021-07-26 20:00:00",122855.135762055,30,4095.17119206851,"0.98","0.8","storm_25"
"26","FC = 0.98, SFT = 0.8","2021-08-03 18:00:00","2021-08-05 12:00:00",156793.938738128,43,3646.37066832855,"0.98","0.8","storm_26"
"27","FC = 0.98, SFT = 0.8","2021-08-24 07:00:00","2021-08-27 23:00:00",2141140.040525,89,24057.7532643258,"0.98","0.8","storm_27"
"28","FC = 0.98, SFT = 0.8","2021-09-05 08:00:00","2021-09-06 23:00:00",223059.720172324,40,5576.49300430811,"0.98","0.8","storm_28"
"29","FC = 0.98, SFT = 0.8","2021-09-11 11:00:00","2021-09-11 22:00:00",49563.752830259,12,4130.31273585491,"0.98","0.8","storm_29"
