"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"369","FC = 0.99, SFT = 0.2","2021-12-19 10:00:00","2021-12-20 05:00:00",44928.348899641,20,2246.41744498205,"0.99","0.2","storm_369"
"370","FC = 0.99, SFT = 0.2","2021-12-20 09:00:00","2021-12-21 23:00:00",71802.9978381894,39,1841.10250867152,"0.99","0.2","storm_370"
"371","FC = 0.99, SFT = 0.2","2021-12-26 11:00:00","2021-12-30 23:00:00",471197.914932666,109,4322.9166507584,"0.99","0.2","storm_371"
"372","FC = 0.99, SFT = 0.2","2022-01-02 21:00:00","2022-01-03 22:00:00",38604.456670094,26,1484.78679500362,"0.99","0.2","storm_372"
"373","FC = 0.99, SFT = 0.2","2022-01-18 15:00:00","2022-01-25 04:00:00",494291.219513953,158,3128.42543996173,"0.99","0.2","storm_373"
"374","FC = 0.99, SFT = 0.2","2022-01-25 07:00:00","2022-01-27 01:00:00",66354.753284261,43,1543.13379730839,"0.99","0.2","storm_374"
"375","FC = 0.99, SFT = 0.2","2022-02-11 01:00:00","2022-02-15 03:00:00",122213.839506056,99,1234.4832273339,"0.99","0.2","storm_375"
"376","FC = 0.99, SFT = 0.2","2022-02-15 08:00:00","2022-02-15 22:00:00",14344.6991992796,15,956.313279951973,"0.99","0.2","storm_376"
"377","FC = 0.99, SFT = 0.2","2022-02-21 08:00:00","2022-02-28 06:00:00",787329.758954911,167,4714.54945481982,"0.99","0.2","storm_377"
"378","FC = 0.99, SFT = 0.2","2022-03-22 09:00:00","2022-03-22 21:00:00",11592.9576062369,13,891.765969710531,"0.99","0.2","storm_378"
"379","FC = 0.99, SFT = 0.2","2022-03-24 14:00:00","2022-03-26 17:00:00",70048.9100887965,52,1347.09442478455,"0.99","0.2","storm_379"
"380","FC = 0.99, SFT = 0.2","2022-03-28 22:00:00","2022-04-04",463507.077302734,147,3153.10936940635,"0.99","0.2","storm_380"
"381","FC = 0.99, SFT = 0.2","2022-04-07 18:00:00","2022-04-14 06:00:00",466981.806123007,157,2974.40640842679,"0.99","0.2","storm_381"
"382","FC = 0.99, SFT = 0.2","2022-04-14 10:00:00","2022-04-15 01:00:00",13276.45532954,16,829.778458096253,"0.99","0.2","storm_382"
"383","FC = 0.99, SFT = 0.2","2022-04-15 09:00:00","2022-04-15 23:00:00",13367.474259913,15,891.164950660869,"0.99","0.2","storm_383"
"384","FC = 0.99, SFT = 0.2","2022-04-20 02:00:00","2022-04-22 20:00:00",141330.859846354,67,2109.41581860229,"0.99","0.2","storm_384"
"385","FC = 0.99, SFT = 0.2","2022-04-27 14:00:00","2022-05-03 22:00:00",1023250.79194362,153,6687.91367283412,"0.99","0.2","storm_385"
"386","FC = 0.99, SFT = 0.2","2022-05-05 06:00:00","2022-05-08 03:00:00",259467.825496763,70,3706.68322138232,"0.99","0.2","storm_386"
"387","FC = 0.99, SFT = 0.2","2022-05-11 03:00:00","2022-05-19 06:00:00",1522781.88761308,196,7769.2953449647,"0.99","0.2","storm_387"
"388","FC = 0.99, SFT = 0.2","2022-05-21 03:00:00","2022-05-26 05:00:00",163479.240994412,123,1329.09952027977,"0.99","0.2","storm_388"
"389","FC = 0.99, SFT = 0.2","2022-05-26 09:00:00","2022-05-27 04:00:00",19370.3978647373,20,968.519893236865,"0.99","0.2","storm_389"
"390","FC = 0.99, SFT = 0.2","2022-05-27 11:00:00","2022-05-28 21:00:00",32301.7229533034,35,922.906370094382,"0.99","0.2","storm_390"
"391","FC = 0.99, SFT = 0.2","2022-05-30 14:00:00","2022-06-05 23:00:00",684765.539419646,154,4446.52947675094,"0.99","0.2","storm_391"
"392","FC = 0.99, SFT = 0.2","2022-06-06 13:00:00","2022-06-13 04:00:00",291873.298820797,160,1824.20811762998,"0.99","0.2","storm_392"
"393","FC = 0.99, SFT = 0.2","2022-06-22 14:00:00","2022-06-25 01:00:00",54191.2477638298,60,903.187462730497,"0.99","0.2","storm_393"
"394","FC = 0.99, SFT = 0.2","2022-07-21 23:00:00","2022-07-25 21:00:00",264530.748462476,95,2784.53419434186,"0.99","0.2","storm_394"
"395","FC = 0.99, SFT = 0.2","2022-07-26 07:00:00","2022-07-30 21:00:00",260043.124402645,111,2342.73085047428,"0.99","0.2","storm_395"
"396","FC = 0.99, SFT = 0.2","2022-08-01 05:00:00","2022-08-03 22:00:00",154808.771094864,66,2345.58744083128,"0.99","0.2","storm_396"
"397","FC = 0.99, SFT = 0.2","2022-08-04 07:00:00","2022-08-10 21:00:00",2480752.75165295,159,15602.218563855,"0.99","0.2","storm_397"
"398","FC = 0.99, SFT = 0.2","2022-08-24","2022-08-30 22:00:00",331595.580108696,167,1985.60227609998,"0.99","0.2","storm_398"
