id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts
61022,17/12/2016 15:00,228.019,3.3,2.639,33,34,0.6051,2.0339,2.639,0.691,0.045,0.595
61023,17/12/2016 16:00,223.18,3.2,2.583,33,34,0.6243,1.9587,2.583,0.667,0.039,0.619
61024,17/12/2016 17:00,218.813,3.1,2.533,33,34,0.6348,1.8982,2.533,0.646,0.032,0.643
61025,17/12/2016 18:00,215.272,3.1,2.492,33,34,0.6343,1.8577,2.492,0.628,0.032,0.667
61026,17/12/2016 19:00,211.613,3.2,2.449,33,34,0.6333,1.8157,2.449,0.61,0.039,0.69
61027,17/12/2016 20:00,203.936,3.2,2.36,33,34,0.6317,1.7283,2.36,0.572,0.039,0.714
61028,17/12/2016 21:00,194.978,3.3,2.257,33,34,0.6296,1.6274,2.257,0.528,0.045,0.738
61029,17/12/2016 22:00,188.523,3.3,2.182,33,34,0.627,1.555,2.182,0.496,0.045,0.762
61030,17/12/2016 23:00,181.974,3.2,2.106,33,34,0.624,1.482,2.106,0.463,0.039,0.786
61031,18/12/2016 0:00,174.486,3.1,2.02,33,34,0.6205,1.3995,2.02,0.426,0.032,0.81
61032,18/12/2016 1:00,168.424,3,1.949,33,34,0.6165,1.3325,1.949,0.396,0.026,0.833
61033,18/12/2016 2:00,163.309,3,1.89,33,34,0.6122,1.2778,1.89,0.371,0.026,0.857
61034,18/12/2016 3:00,159.236,3,1.843,33,34,0.6074,1.2356,1.843,0.351,0.026,0.881
61035,18/12/2016 4:00,155.685,2.9,1.802,33,34,0.6022,1.1998,1.802,0.333,0.019,0.905
61036,18/12/2016 5:00,152.454,2.9,1.765,33,34,0.5966,1.1684,1.765,0.317,0.019,0.929
61037,18/12/2016 6:00,148.942,2.9,1.724,33,34,0.5907,1.1333,1.724,0.3,0.019,0.952
61038,18/12/2016 7:00,145.204,2.8,1.681,33,34,0.5845,1.0965,1.681,0.281,0.013,0.976
61039,18/12/2016 8:00,141.682,2.6,1.64,33,34,0.5779,1.0621,1.64,0.264,0,1
63286,21/03/2017 23:00,121.041,8.8,1.401,34,35,0.5324,0.8686,1.401,0,0.046,0
63287,22/03/2017 0:00,122.877,9.7,1.422,34,35,0.5352,0.8868,1.422,0.006,0.057,0.029
63288,22/03/2017 1:00,126.295,9.7,1.462,34,35,0.5386,0.9234,1.462,0.016,0.057,0.057
63289,22/03/2017 2:00,143.261,9.8,1.658,34,35,0.5427,1.1153,1.658,0.069,0.058,0.086
63290,22/03/2017 3:00,193.11,32,2.235,34,35,0.5476,1.6874,2.235,0.224,0.326,0.114
63291,22/03/2017 4:00,287.811,87.8,3.331,34,35,0.5539,2.7771,3.331,0.519,1,0.143
63292,22/03/2017 5:00,426.039,75.6,4.931,34,35,0.5624,4.3686,4.931,0.949,0.853,0.171
63293,22/03/2017 6:00,442.433,77,5.121,34,35,0.574,4.547,5.121,1,0.87,0.2
63294,22/03/2017 7:00,426.682,64.5,4.938,34,35,0.5889,4.3491,4.938,0.951,0.719,0.229
63295,22/03/2017 8:00,408.519,44.9,4.728,34,35,0.6069,4.1211,4.728,0.894,0.482,0.257
63296,22/03/2017 9:00,402.893,32.8,4.663,34,35,0.6275,4.0355,4.663,0.877,0.336,0.286
63297,22/03/2017 10:00,409.644,25.9,4.741,34,35,0.6506,4.0904,4.741,0.898,0.252,0.314
63298,22/03/2017 11:00,416.395,20.8,4.819,34,35,0.676,4.143,4.819,0.919,0.191,0.343
63299,22/03/2017 12:00,407.072,16.9,4.711,34,35,0.703,4.008,4.711,0.89,0.144,0.371
63300,22/03/2017 13:00,387.945,12.3,4.49,34,35,0.73,3.76,4.49,0.83,0.088,0.4
63301,22/03/2017 14:00,370.747,10.4,4.291,34,35,0.7561,3.5349,4.291,0.777,0.065,0.429
63302,22/03/2017 15:00,353.388,9.4,4.09,34,35,0.7812,3.3088,4.09,0.723,0.053,0.457
63303,22/03/2017 16:00,332.333,8.7,3.846,34,35,0.8052,3.0408,3.846,0.657,0.045,0.486
63304,22/03/2017 17:00,315.616,8.1,3.653,34,35,0.8282,2.8248,3.653,0.605,0.037,0.514
63305,22/03/2017 18:00,299.704,7.7,3.469,34,35,0.8501,2.6189,3.469,0.556,0.033,0.543
63306,22/03/2017 19:00,283.257,7.5,3.278,34,35,0.8709,2.4071,3.278,0.505,0.03,0.571
63307,22/03/2017 20:00,266.558,7.3,3.085,34,35,0.8906,2.1944,3.085,0.453,0.028,0.6
63308,22/03/2017 21:00,251.89,7,2.915,34,35,0.9056,2.0094,2.915,0.407,0.024,0.629
63309,22/03/2017 22:00,241.242,6.9,2.792,34,35,0.9052,1.8868,2.792,0.374,0.023,0.657
63310,22/03/2017 23:00,233.684,6.8,2.705,34,35,0.9043,1.8007,2.705,0.351,0.022,0.686
63311,23/03/2017 0:00,226.012,6.6,2.616,34,35,0.9029,1.7131,2.616,0.327,0.019,0.714
63312,23/03/2017 1:00,218.459,6.5,2.528,34,35,0.901,1.627,2.528,0.303,0.018,0.743
63313,23/03/2017 2:00,210.798,6.1,2.44,34,35,0.8986,1.5414,2.44,0.279,0.013,0.771
63314,23/03/2017 3:00,202.762,6,2.347,34,35,0.8958,1.4512,2.347,0.254,0.012,0.8
63315,23/03/2017 4:00,196.402,5.9,2.273,34,35,0.8925,1.3805,2.273,0.234,0.011,0.829
63316,23/03/2017 5:00,190.326,5.9,2.203,34,35,0.8888,1.3142,2.203,0.216,0.011,0.857
63317,23/03/2017 6:00,184.251,5.8,2.133,34,35,0.8847,1.2483,2.133,0.197,0.01,0.886
63318,23/03/2017 7:00,178.181,5.7,2.062,34,35,0.8803,1.1817,2.062,0.178,0.008,0.914
63319,23/03/2017 8:00,171.929,5.5,1.99,34,35,0.8755,1.1145,1.99,0.158,0.006,0.943
63320,23/03/2017 9:00,165.961,5.2,1.921,34,35,0.8704,1.0506,1.921,0.14,0.002,0.971
63321,23/03/2017 10:00,159.286,5,1.844,34,35,0.865,0.979,1.844,0.119,0,1
63502,30/03/2017 23:00,87.223,4.4,1.01,35,36,0.3026,0.7074,1.01,0,0.311,0
63503,31/03/2017 0:00,105.869,5.6,1.225,35,36,0.3066,0.9184,1.225,0.377,0.578,0.067
63504,31/03/2017 1:00,126.105,7.2,1.46,35,36,0.3111,1.1489,1.46,0.789,0.933,0.133
63505,31/03/2017 2:00,135.478,7.5,1.568,35,36,0.3164,1.2516,1.568,0.979,1,0.2
63506,31/03/2017 3:00,136.497,7,1.58,35,36,0.3224,1.2576,1.58,1,0.889,0.267
63507,31/03/2017 4:00,135.987,7,1.574,35,36,0.3293,1.2447,1.574,0.989,0.889,0.333
63508,31/03/2017 5:00,134.628,5.7,1.558,35,36,0.3368,1.2212,1.558,0.961,0.6,0.4
63509,31/03/2017 6:00,131.569,5.6,1.523,35,36,0.345,1.178,1.523,0.9,0.578,0.467
63510,31/03/2017 7:00,128.13,5.5,1.483,35,36,0.3538,1.1292,1.483,0.83,0.556,0.533
63511,31/03/2017 8:00,124.396,4.8,1.44,35,36,0.3631,1.0769,1.44,0.754,0.4,0.6
63512,31/03/2017 9:00,120.535,4.1,1.395,35,36,0.3728,1.0222,1.395,0.675,0.244,0.667
63513,31/03/2017 10:00,117.307,3.7,1.358,35,36,0.3828,0.9752,1.358,0.611,0.156,0.733
63514,31/03/2017 11:00,114.458,3.3,1.325,35,36,0.3932,0.9318,1.325,0.553,0.067,0.8
63515,31/03/2017 12:00,111.926,3.3,1.295,35,36,0.4037,0.8913,1.295,0.5,0.067,0.867
63516,31/03/2017 13:00,109.901,3,1.272,35,36,0.4145,0.8575,1.272,0.46,0,0.933
63517,31/03/2017 14:00,108.192,3,1.252,35,36,0.4253,0.8267,1.252,0.425,0,1
68171,11/10/2017 12:00,109.891,0.3,1.272,36,37,0.7602,0.5118,1.272,0.039,0.182,0
68172,11/10/2017 13:00,213.846,0.2,2.475,36,37,0.7599,1.7151,2.475,0.24,0.091,0.048
68173,11/10/2017 14:00,378.069,0.1,4.376,36,37,0.7595,3.6165,4.376,0.559,0,0.095
68174,11/10/2017 15:00,553.213,0.4,6.403,36,37,0.759,5.644,6.403,0.898,0.273,0.143
68175,11/10/2017 16:00,582.691,0.2,6.744,36,37,0.7582,5.9858,6.744,0.955,0.091,0.19
68176,11/10/2017 17:00,578.152,0.2,6.692,36,37,0.757,5.935,6.692,0.946,0.091,0.238
68177,11/10/2017 18:00,581.718,0.3,6.733,36,37,0.7553,5.9777,6.733,0.953,0.182,0.286
68178,11/10/2017 19:00,599.873,0.6,6.943,36,37,0.7531,6.1899,6.943,0.988,0.455,0.333
68179,11/10/2017 20:00,604.411,0.6,6.995,36,37,0.7504,6.2446,6.995,0.997,0.455,0.381
68180,11/10/2017 21:00,605.87,0.8,7.012,36,37,0.7472,6.2648,7.012,1,0.636,0.429
68181,11/10/2017 22:00,602.628,0.8,6.975,36,37,0.7435,6.2315,6.975,0.994,0.636,0.476
68182,11/10/2017 23:00,599.224,0.7,6.935,36,37,0.7393,6.1957,6.935,0.987,0.545,0.524
68183,12/10/2017 0:00,586.905,0.5,6.793,36,37,0.7347,6.0583,6.793,0.963,0.364,0.571
68184,12/10/2017 1:00,558.214,0.3,6.461,36,37,0.7296,5.7314,6.461,0.908,0.182,0.619
68185,12/10/2017 2:00,532.117,0.5,6.159,36,37,0.7242,5.4348,6.159,0.857,0.364,0.667
68186,12/10/2017 3:00,518.015,0.3,5.996,36,37,0.7184,5.2776,5.996,0.83,0.182,0.714
68187,12/10/2017 4:00,514.611,0.6,5.956,36,37,0.7123,5.2437,5.956,0.823,0.455,0.762
68188,12/10/2017 5:00,535.683,0.8,6.2,36,37,0.7059,5.4941,6.2,0.864,0.636,0.81
68189,12/10/2017 6:00,593.713,1.2,6.872,36,37,0.7,6.172,6.872,0.977,1,0.857
68190,12/10/2017 7:00,411.323,1.1,4.761,36,37,0.6956,4.0654,4.761,0.623,0.909,0.905
68191,12/10/2017 8:00,89.821,1,1.04,36,37,0.6927,0.3473,1.04,0,0.818,0.952
68192,12/10/2017 9:00,94.44,1.1,1.093,36,37,0.6905,0.4025,1.093,0.009,0.909,1
68388,20/10/2017 13:00,151.178,7.5,1.75,37,38,0.8317,0.9183,1.75,0,0.269,0
68389,20/10/2017 14:00,169.75,9.3,1.965,37,38,0.8374,1.1276,1.965,0.073,0.356,0.031
68390,20/10/2017 15:00,186.435,7.9,2.158,37,38,0.8437,1.3143,2.158,0.138,0.288,0.063
68391,20/10/2017 16:00,194.124,7.7,2.247,37,38,0.8509,1.3961,2.247,0.169,0.279,0.094
68392,20/10/2017 17:00,241.585,14.1,2.796,37,38,0.8589,1.9371,2.796,0.355,0.587,0.125
68393,20/10/2017 18:00,328.46,21.3,3.802,37,38,0.8684,2.9336,3.802,0.696,0.933,0.156
68394,20/10/2017 19:00,377.98,22.7,4.375,37,38,0.8798,3.4952,4.375,0.891,1,0.188
68395,20/10/2017 20:00,398.232,21.1,4.609,37,38,0.8936,3.7154,4.609,0.97,0.923,0.219
68396,20/10/2017 21:00,405.787,15.7,4.697,37,38,0.9099,3.7871,4.697,1,0.663,0.25
68397,20/10/2017 22:00,404.501,11.3,4.682,37,38,0.9287,3.7533,4.682,0.995,0.452,0.281
68398,20/10/2017 23:00,396.786,9,4.592,37,38,0.9497,3.6423,4.592,0.964,0.341,0.313
68399,21/10/2017 0:00,380.07,7.5,4.399,37,38,0.9727,3.4263,4.399,0.899,0.269,0.344
68400,21/10/2017 1:00,361.264,6.3,4.181,37,38,0.9974,3.1836,4.181,0.825,0.212,0.375
68401,21/10/2017 2:00,351.138,5.5,4.064,37,38,1.0227,3.0413,4.064,0.785,0.173,0.406
68402,21/10/2017 3:00,356.924,5.2,4.131,37,38,1.0473,3.0837,4.131,0.808,0.159,0.438
68403,21/10/2017 4:00,350.334,5,4.055,37,38,1.071,2.984,4.055,0.782,0.149,0.469
68404,21/10/2017 5:00,331.047,4.8,3.832,37,38,1.0939,2.7381,3.832,0.706,0.139,0.5
68405,21/10/2017 6:00,309.991,4.6,3.588,37,38,1.1158,2.4722,3.588,0.624,0.13,0.531
68406,21/10/2017 7:00,290.298,4,3.36,37,38,1.1368,2.2232,3.36,0.546,0.101,0.563
68407,21/10/2017 8:00,275.916,3.7,3.193,37,38,1.1568,2.0362,3.193,0.49,0.087,0.594
68408,21/10/2017 9:00,264.914,3.4,3.066,37,38,1.1758,1.8902,3.066,0.447,0.072,0.625
68409,21/10/2017 10:00,256.063,2.7,2.964,37,38,1.1939,1.7701,2.964,0.412,0.038,0.656
68410,21/10/2017 11:00,248.226,2.8,2.873,37,38,1.211,1.662,2.873,0.381,0.043,0.688
68411,21/10/2017 12:00,240.293,3.2,2.781,37,38,1.227,1.554,2.781,0.35,0.063,0.719
68412,21/10/2017 13:00,233.566,2.9,2.703,37,38,1.2421,1.4609,2.703,0.323,0.048,0.75
68413,21/10/2017 14:00,225.776,2.8,2.613,37,38,1.2562,1.3568,2.613,0.293,0.043,0.781
68414,21/10/2017 15:00,218.459,2.2,2.528,37,38,1.2663,1.2617,2.528,0.264,0.014,0.813
68415,21/10/2017 16:00,211.849,2.1,2.452,37,38,1.266,1.186,2.452,0.238,0.01,0.844
68416,21/10/2017 17:00,205.786,2.5,2.382,37,38,1.2653,1.1167,2.382,0.214,0.029,0.875
68417,21/10/2017 18:00,200.199,2.2,2.317,37,38,1.2643,1.0527,2.317,0.192,0.014,0.906
68418,21/10/2017 19:00,195.168,2.2,2.259,37,38,1.263,0.996,2.259,0.173,0.014,0.938
68419,21/10/2017 20:00,190.137,2,2.201,37,38,1.2614,0.9396,2.201,0.153,0.005,0.969
68420,21/10/2017 21:00,185.58,1.9,2.148,37,38,1.2594,0.8886,2.148,0.135,0,1
69502,5/12/2017 23:00,105.97,8.5,1.227,38,39,0.4454,0.7816,1.227,0,0.376,0
69503,6/12/2017 0:00,194.136,13.9,2.247,38,39,0.447,1.8,2.247,0.671,0.808,0.05
69504,6/12/2017 1:00,220.465,11.4,2.552,38,39,0.45,2.102,2.552,0.872,0.608,0.1
69505,6/12/2017 2:00,234.156,13.6,2.71,38,39,0.4546,2.2554,2.71,0.976,0.784,0.15
69506,6/12/2017 3:00,237.225,16.3,2.746,38,39,0.461,2.285,2.746,1,1,0.2
69507,6/12/2017 4:00,235.218,13,2.722,38,39,0.4691,2.2529,2.722,0.984,0.736,0.25
69508,6/12/2017 5:00,228.137,11.2,2.64,38,39,0.4786,2.1614,2.64,0.93,0.592,0.3
69509,6/12/2017 6:00,219.285,9.2,2.538,38,39,0.4895,2.0485,2.538,0.863,0.432,0.35
69510,6/12/2017 7:00,207.321,7.6,2.4,38,39,0.5007,1.8993,2.4,0.772,0.304,0.4
69511,6/12/2017 8:00,194.883,6.4,2.256,38,39,0.5097,1.7463,2.256,0.677,0.208,0.45
69512,6/12/2017 9:00,181.785,5.8,2.104,38,39,0.5095,1.5945,2.104,0.577,0.16,0.5
69513,6/12/2017 10:00,169.845,4.7,1.966,38,39,0.509,1.457,1.966,0.487,0.072,0.55
69514,6/12/2017 11:00,158.794,4.6,1.838,38,39,0.5081,1.3299,1.838,0.402,0.064,0.6
69515,6/12/2017 12:00,151.4,4.2,1.752,38,39,0.507,1.245,1.752,0.346,0.032,0.65
69516,6/12/2017 13:00,145.767,3.9,1.687,38,39,0.5055,1.1815,1.687,0.303,0.008,0.7
69517,6/12/2017 14:00,141.937,4,1.643,38,39,0.5037,1.1393,1.643,0.274,0.016,0.75
69518,6/12/2017 15:00,137.857,3.8,1.596,38,39,0.5016,1.0944,1.596,0.243,0,0.8
69519,6/12/2017 16:00,132.758,4,1.537,38,39,0.4993,1.0377,1.537,0.204,0.016,0.85
69520,6/12/2017 17:00,128.277,3.9,1.485,38,39,0.4966,0.9884,1.485,0.17,0.008,0.9
69521,6/12/2017 18:00,123.51,3.9,1.43,38,39,0.4937,0.9363,1.43,0.134,0.008,0.95
69522,6/12/2017 19:00,122.244,4.1,1.415,38,39,0.4905,0.9245,1.415,0.124,0.024,1
69782,17/12/2017 15:00,63.201,1.3,0.731,39,40,0.2322,0.4988,0.731,0,0,0
69783,17/12/2017 16:00,90.874,511.6,1.052,39,40,0.2389,0.8131,1.052,0.109,0.48,0.033
69784,17/12/2017 17:00,199.65,1065.2,2.311,39,40,0.2462,2.0648,2.311,0.537,1,0.067
69785,17/12/2017 18:00,307.617,863.5,3.56,39,40,0.2549,3.3051,3.56,0.962,0.81,0.1
69786,17/12/2017 19:00,317.215,363.7,3.671,39,40,0.2658,3.4052,3.671,1,0.341,0.133
69787,17/12/2017 20:00,206.361,258.8,2.388,39,40,0.2789,2.1091,2.388,0.564,0.242,0.167
69788,17/12/2017 21:00,151.675,160.4,1.755,39,40,0.2931,1.4619,1.755,0.348,0.15,0.2
69789,17/12/2017 22:00,153.244,197.8,1.774,39,40,0.3081,1.4659,1.774,0.355,0.185,0.233
69790,17/12/2017 23:00,182.524,214.6,2.113,39,40,0.3235,1.7895,2.113,0.47,0.2,0.267
69791,18/12/2017 0:00,192.406,149.2,2.227,39,40,0.3395,1.8875,2.227,0.509,0.139,0.3
69792,18/12/2017 1:00,206.828,64.2,2.394,39,40,0.3557,2.0383,2.394,0.566,0.059,0.333
69793,18/12/2017 2:00,224.406,46.9,2.597,39,40,0.3713,2.2257,2.597,0.635,0.043,0.367
69794,18/12/2017 3:00,214.376,45,2.481,39,40,0.3864,2.0946,2.481,0.595,0.041,0.4
69795,18/12/2017 4:00,198.665,43.8,2.299,39,40,0.4009,1.8981,2.299,0.533,0.04,0.433
69796,18/12/2017 5:00,188.295,32.4,2.179,39,40,0.4009,1.7781,2.179,0.493,0.029,0.467
69797,18/12/2017 6:00,187.076,21.8,2.165,39,40,0.4002,1.7648,2.165,0.488,0.019,0.5
69798,18/12/2017 7:00,189.063,16.3,2.188,39,40,0.3992,1.7888,2.188,0.496,0.014,0.533
69799,18/12/2017 8:00,188.51,14.2,2.182,39,40,0.3977,1.7843,2.182,0.494,0.012,0.567
69800,18/12/2017 9:00,184.995,13.2,2.141,39,40,0.3958,1.7452,2.141,0.48,0.011,0.6
69801,18/12/2017 10:00,179.672,12.2,2.08,39,40,0.3936,1.6864,2.08,0.459,0.01,0.633
69802,18/12/2017 11:00,172.944,10.8,2.002,39,40,0.3909,1.6111,2.002,0.432,0.009,0.667
69803,18/12/2017 12:00,166.591,10,1.928,39,40,0.3879,1.5401,1.928,0.407,0.008,0.7
69804,18/12/2017 13:00,160.091,9.1,1.853,39,40,0.3845,1.4685,1.853,0.382,0.007,0.733
69805,18/12/2017 14:00,153.749,9.2,1.78,39,40,0.3807,1.3993,1.78,0.357,0.007,0.767
69806,18/12/2017 15:00,147.917,8.2,1.712,39,40,0.3767,1.3353,1.712,0.334,0.006,0.8
69807,18/12/2017 16:00,142.497,7.9,1.649,39,40,0.3722,1.2768,1.649,0.312,0.006,0.833
69808,18/12/2017 17:00,139.238,7.4,1.612,39,40,0.3675,1.2445,1.612,0.3,0.006,0.867
69809,18/12/2017 18:00,136.213,7.7,1.577,39,40,0.3625,1.2145,1.577,0.288,0.006,0.9
69810,18/12/2017 19:00,131.36,7.3,1.52,39,40,0.3571,1.1629,1.52,0.268,0.006,0.933
69811,18/12/2017 20:00,126.623,6.6,1.466,39,40,0.3516,1.1144,1.466,0.25,0.005,0.967
69812,18/12/2017 21:00,120.253,6.4,1.392,39,40,0.3457,1.0463,1.392,0.225,0.005,1
71467,25/02/2018 20:00,64.183,35.7,0.743,40,41,0.1575,0.5855,0.743,0,0.839,0
71468,25/02/2018 21:00,123.417,33.2,1.428,40,41,0.1592,1.2688,1.428,0.329,0.769,0.028
71469,25/02/2018 22:00,162.806,24.1,1.884,40,41,0.1619,1.7221,1.884,0.548,0.513,0.056
71470,25/02/2018 23:00,182.639,18.4,2.114,40,41,0.1659,1.9481,2.114,0.659,0.352,0.083
71471,26/02/2018 0:00,194.432,32.6,2.25,40,41,0.1715,2.0785,2.25,0.724,0.752,0.111
71472,26/02/2018 1:00,193.194,41.3,2.236,40,41,0.1785,2.0575,2.236,0.717,0.997,0.139
71473,26/02/2018 2:00,186.101,41.4,2.154,40,41,0.187,1.967,2.154,0.678,1,0.167
71474,26/02/2018 3:00,176.135,41.4,2.039,40,41,0.1967,1.8423,2.039,0.623,1,0.194
71475,26/02/2018 4:00,168.757,38.5,1.953,40,41,0.2075,1.7455,1.953,0.581,0.918,0.222
71476,26/02/2018 5:00,169.59,24.2,1.963,40,41,0.2193,1.7437,1.963,0.586,0.515,0.25
71477,26/02/2018 6:00,178.173,18.9,2.062,40,41,0.232,1.83,2.062,0.634,0.366,0.278
71478,26/02/2018 7:00,190.871,16.3,2.209,40,41,0.2456,1.9634,2.209,0.704,0.293,0.306
71479,26/02/2018 8:00,204.086,14.9,2.362,40,41,0.2601,2.1019,2.362,0.778,0.254,0.333
71480,26/02/2018 9:00,216.52,13.9,2.506,40,41,0.2757,2.2303,2.506,0.847,0.225,0.361
71481,26/02/2018 10:00,224.162,13.3,2.594,40,41,0.2923,2.3017,2.594,0.889,0.208,0.389
71482,26/02/2018 11:00,234.024,12.4,2.709,40,41,0.3101,2.3989,2.709,0.945,0.183,0.417
71483,26/02/2018 12:00,243.994,12,2.824,40,41,0.3289,2.4951,2.824,1,0.172,0.444
71484,26/02/2018 13:00,242.957,10.8,2.812,40,41,0.3485,2.4635,2.812,0.994,0.138,0.472
71485,26/02/2018 14:00,239.731,9.4,2.775,40,41,0.3679,2.4071,2.775,0.976,0.099,0.5
71486,26/02/2018 15:00,236.285,8.4,2.735,40,41,0.3867,2.3483,2.735,0.957,0.07,0.528
71487,26/02/2018 16:00,231.235,7.5,2.676,40,41,0.4048,2.2712,2.676,0.929,0.045,0.556
71488,26/02/2018 17:00,225.64,7.2,2.612,40,41,0.4222,2.1898,2.612,0.898,0.037,0.583
71489,26/02/2018 18:00,217.842,7,2.521,40,41,0.4389,2.0821,2.521,0.854,0.031,0.611
71490,26/02/2018 19:00,207.122,6.5,2.397,40,41,0.4547,1.9423,2.397,0.795,0.017,0.639
71491,26/02/2018 20:00,196.596,6.6,2.275,40,41,0.4699,1.8051,2.275,0.736,0.02,0.667
71492,26/02/2018 21:00,187.528,6.6,2.17,40,41,0.4842,1.6858,2.17,0.686,0.02,0.694
71493,26/02/2018 22:00,177.529,6.5,2.055,40,41,0.4946,1.5604,2.055,0.63,0.017,0.722
71494,26/02/2018 23:00,167.732,7.5,1.941,40,41,0.4943,1.4467,1.941,0.576,0.045,0.75
71495,27/02/2018 0:00,159.593,6.2,1.847,40,41,0.4936,1.3534,1.847,0.531,0.008,0.778
71496,27/02/2018 1:00,152.477,6.3,1.765,40,41,0.4925,1.2725,1.765,0.491,0.011,0.806
71497,27/02/2018 2:00,145.053,6.3,1.679,40,41,0.4911,1.1879,1.679,0.45,0.011,0.833
71498,27/02/2018 3:00,138.78,6.1,1.606,40,41,0.4893,1.1167,1.606,0.415,0.006,0.861
71499,27/02/2018 4:00,133.951,5.9,1.55,40,41,0.4872,1.0628,1.55,0.388,0,0.889
71500,27/02/2018 5:00,130.38,6.3,1.509,40,41,0.4848,1.0242,1.509,0.368,0.011,0.917
71501,27/02/2018 6:00,127.747,6.3,1.479,40,41,0.4821,0.9969,1.479,0.354,0.011,0.944
71502,27/02/2018 7:00,124.897,6.1,1.446,40,41,0.4791,0.9669,1.446,0.338,0.006,0.972
71503,27/02/2018 8:00,120.912,5.9,1.399,40,41,0.4758,0.9232,1.399,0.315,0,1
72614,14/04/2018 15:00,151.628,12.5,1.755,41,42,0.7063,1.0487,1.755,0.045,0,0
72615,14/04/2018 16:00,197.326,14.9,2.284,41,42,0.7012,1.5828,2.284,0.431,0.222,0.083
72616,14/04/2018 17:00,205.579,14.4,2.379,41,42,0.6958,1.6832,2.379,0.501,0.176,0.167
72617,14/04/2018 18:00,218.712,17.2,2.531,41,42,0.6901,1.8409,2.531,0.612,0.435,0.25
72618,14/04/2018 19:00,255.16,23.3,2.953,41,42,0.6841,2.2689,2.953,0.92,1,0.333
72619,14/04/2018 20:00,264.531,19.4,3.062,41,42,0.6778,2.3842,3.062,1,0.639,0.417
72620,14/04/2018 21:00,258.349,17.1,2.99,41,42,0.6712,2.3188,2.99,0.947,0.426,0.5
72621,14/04/2018 22:00,238.556,15.8,2.761,41,42,0.6643,2.0967,2.761,0.78,0.306,0.583
72622,14/04/2018 23:00,210.577,14.9,2.437,41,42,0.6571,1.7799,2.437,0.543,0.222,0.667
72623,15/04/2018 0:00,192.671,14.3,2.23,41,42,0.6497,1.5803,2.23,0.392,0.167,0.75
72624,15/04/2018 1:00,177.226,14,2.051,41,42,0.642,1.409,2.051,0.261,0.139,0.833
72625,15/04/2018 2:00,161.342,13.3,1.867,41,42,0.6341,1.2329,1.867,0.126,0.074,0.917
72626,15/04/2018 3:00,146.32,13.9,1.694,41,42,0.6266,1.0674,1.694,0,0.13,1
76914,10/10/2018 19:00,116.387,21.8,1.347,42,43,0.4453,0.9017,1.347,0,0.5,0
76915,10/10/2018 20:00,141.132,21.1,1.633,42,43,0.4475,1.1855,1.633,0.593,0.477,0.053
76916,10/10/2018 21:00,154.498,24.4,1.788,42,43,0.4507,1.3373,1.788,0.915,0.587,0.105
76917,10/10/2018 22:00,158.001,18.5,1.829,42,43,0.4549,1.3741,1.829,1,0.39,0.158
76918,10/10/2018 23:00,157.36,24.7,1.821,42,43,0.46,1.361,1.821,0.983,0.597,0.211
76919,11/10/2018 0:00,155.283,36.8,1.797,42,43,0.4661,1.3309,1.797,0.934,1,0.263
76920,11/10/2018 1:00,153.617,36.5,1.778,42,43,0.473,1.305,1.778,0.894,0.99,0.316
76921,11/10/2018 2:00,152.512,29.5,1.765,42,43,0.4807,1.2843,1.765,0.867,0.757,0.368
76922,11/10/2018 3:00,150.24,22.7,1.739,42,43,0.489,1.25,1.739,0.813,0.53,0.421
76923,11/10/2018 4:00,146.594,18.9,1.697,42,43,0.498,1.199,1.697,0.726,0.403,0.474
76924,11/10/2018 5:00,144.54,14.8,1.673,42,43,0.5076,1.1654,1.673,0.676,0.267,0.526
76925,11/10/2018 6:00,146.826,14.1,1.699,42,43,0.5176,1.1814,1.699,0.73,0.243,0.579
76926,11/10/2018 7:00,150.707,13.9,1.744,42,43,0.5281,1.2159,1.744,0.824,0.237,0.632
76927,11/10/2018 8:00,150.707,11.8,1.744,42,43,0.539,1.205,1.744,0.824,0.167,0.684
76928,11/10/2018 9:00,146.65,10.6,1.697,42,43,0.5497,1.1473,1.697,0.726,0.127,0.737
76929,11/10/2018 10:00,140.442,9.3,1.625,42,43,0.5601,1.0649,1.625,0.577,0.083,0.789
76930,11/10/2018 11:00,134.545,8.4,1.557,42,43,0.5702,0.9868,1.557,0.436,0.053,0.842
76931,11/10/2018 12:00,129.628,7.8,1.5,42,43,0.5798,0.9202,1.5,0.317,0.033,0.895
76932,11/10/2018 13:00,124.667,7.3,1.443,42,43,0.5891,0.8539,1.443,0.199,0.017,0.947
76933,11/10/2018 14:00,119.98,6.8,1.389,42,43,0.598,0.791,1.389,0.087,0,1
78080,28/11/2018 9:00,79.638,417,0.922,43,44,0.227,0.695,0.922,0,1,0
78081,28/11/2018 10:00,91.558,143.5,1.06,43,44,0.2314,0.8286,1.06,0.017,0.335,0.018
78082,28/11/2018 11:00,188.543,104.1,2.182,43,44,0.2366,1.9454,2.182,0.159,0.239,0.036
78083,28/11/2018 12:00,264.725,78,3.064,43,44,0.2431,2.8209,3.064,0.27,0.176,0.055
78084,28/11/2018 13:00,320.328,107.8,3.708,43,44,0.2517,3.4563,3.708,0.351,0.248,0.073
