,run_id,start,end,tot_q_m3,duration_hrs,intensity_m3_hr,filter_para,sf_thresh,storm_id
28,"FC = 0.98, SFT = 0.1",20/09/2020 9:00,22/09/2020 1:00,55993.32981,41,1365.690971,0.98,0.1,storm_28
29,"FC = 0.98, SFT = 0.1",24/10/2020 7:00,28/10/2020 17:00,221870.5555,107,2073.556594,0.98,0.1,storm_29
30,"FC = 0.98, SFT = 0.1",31/10/2020 16:00,1/11/2020 21:00,36549.49182,30,1218.316394,0.98,0.1,storm_30
31,"FC = 0.98, SFT = 0.1",5/11/2020 11:00,7/11/2020 20:00,96676.3844,58,1666.834214,0.98,0.1,storm_31
32,"FC = 0.98, SFT = 0.1",13/11/2020 2:00,14/11/2020 11:00,40791.50107,34,1199.750032,0.98,0.1,storm_32
33,"FC = 0.98, SFT = 0.1",23/11/2020 13:00,24/11/2020 8:00,24220.19546,20,1211.009773,0.98,0.1,storm_33
34,"FC = 0.98, SFT = 0.1",5/12/2020 23:00,6/12/2020 13:00,19153.12551,15,1276.875034,0.98,0.1,storm_34
35,"FC = 0.98, SFT = 0.1",15/12/2020 23:00,16/12/2020 12:00,7508.037417,14,536.2883869,0.98,0.1,storm_35
36,"FC = 0.98, SFT = 0.1",16/12/2020 17:00,17/12/2020 12:00,32709.75085,20,1635.487542,0.98,0.1,storm_36
37,"FC = 0.98, SFT = 0.1",18/12/2020 11:00,19/12/2020 7:00,43696.79867,21,2080.799937,0.98,0.1,storm_37
38,"FC = 0.98, SFT = 0.1",21/12/2020 20:00,23/12/2020 10:00,70055.41578,39,1796.292712,0.98,0.1,storm_38
39,"FC = 0.98, SFT = 0.1",26/12/2020 17:00,28/12/2020 7:00,134239.6664,39,3442.042728,0.98,0.1,storm_39
40,"FC = 0.98, SFT = 0.1",29/12/2020 7:00,30/12/2020 7:00,125585.4895,25,5023.419579,0.98,0.1,storm_40
41,"FC = 0.99, SFT = 0.1",19/01/2020 15:00,20/01/2020 12:00,35534.55609,22,1615.207095,0.99,0.1,storm_1
42,"FC = 0.99, SFT = 0.1",27/01/2020 17:00,28/01/2020 6:00,18994.03428,14,1356.716734,0.99,0.1,storm_2
43,"FC = 0.99, SFT = 0.1",15/02/2020 23:00,16/02/2020 21:00,41076.60818,23,1785.939486,0.99,0.1,storm_3
44,"FC = 0.99, SFT = 0.1",17/02/2020 9:00,22/02/2020,851701.3961,112,7604.476751,0.99,0.1,storm_4
45,"FC = 0.99, SFT = 0.1",26/02/2020 14:00,27/02/2020 22:00,46422.08324,33,1406.729795,0.99,0.1,storm_5
46,"FC = 0.99, SFT = 0.1",3/03/2020 21:00,12/03/2020 2:00,415462.0049,198,2098.292954,0.99,0.1,storm_6
47,"FC = 0.99, SFT = 0.1",14/03/2020 16:00,19/03/2020 5:00,149935.6876,110,1363.051706,0.99,0.1,storm_7
48,"FC = 0.99, SFT = 0.1",19/03/2020 17:00,20/03/2020 6:00,5318.244087,14,379.8745777,0.99,0.1,storm_8
