"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh"
"30",0.29,0.579796656181325,0.250960167271982,0.328836488909343,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"31",0.3,0.603859611324169,0.255729779942896,0.348129831381273,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"32",0.31,0.610430226323742,0.260499392613811,0.349930833709931,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"33",0.32,0.610326298288085,0.265269005284726,0.345057293003359,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"34",0.33,0.610222370252428,0.270038617955641,0.340183752296787,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"35",0.34,0.61011844221677,0.274808230626555,0.335310211590215,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"36",0.35,0.610014514181113,0.27957784329747,0.330436670883643,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"37",0.36,0.609910586145456,0.284347455968385,0.325563130177071,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"38",0.37,0.609806658109799,0.2891170686393,0.320689589470499,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"39",0.38,0.609702730074141,0.293886681310214,0.315816048763927,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"40",0.39,0.609598802038484,0.298656293981129,0.310942508057355,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"41",0.4,0.609494874002827,0.30264402824307,0.306850845759757,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"42",0.41,0.60939094596717,0.305668961068845,0.303721984898325,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"43",0.42,0.609287017931513,0.308693893894619,0.300593124036893,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"44",0.43,0.609183089895855,0.311718826720394,0.297464263175461,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"45",0.44,0.609079161860198,0.314743759546169,0.294335402314029,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"46",0.45,0.608975233824541,0.317768692371943,0.291206541452598,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"47",0.46,0.608871305788884,0.320793625197718,0.288077680591166,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"48",0.47,0.608767377753226,0.323818558023492,0.284948819729734,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"49",0.48,0.608663449717569,0.326843490849267,0.281819958868302,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"50",0.49,0.608559521681912,0.329868423675042,0.27869109800687,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"51",0.5,0.608455593646255,0.332893356500816,0.275562237145438,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"52",0.51,0.608351665610598,0.335918289326591,0.272433376284007,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"53",0.52,0.60824773757494,0.338943222152365,0.269304515422575,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"54",0.53,0.608143809539283,0.34196815497814,0.266175654561143,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"55",0.54,0.608039881503626,0.344993087803915,0.263046793699711,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"56",0.55,0.607935953467969,0.348018020629689,0.259917932838279,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"57",0.56,0.607832025432311,0.351042953455464,0.256789071976847,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"58",0.57,0.607728097396654,0.354067886281239,0.253660211115416,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"59",0.58,0.607624169360997,0.357092819107013,0.250531350253984,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"60",0.59,0.60752024132534,0.360117751932788,0.247402489392552,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"61",0.6,0.607416313289682,0.363142684758562,0.24427362853112,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"62",0.61,0.607312385254025,0.366167617584337,0.241144767669688,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"63",0.62,0.607208457218368,0.369192550410112,0.238015906808256,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"64",0.63,0.607104529182711,0.372217483235886,0.234887045946825,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"65",0.64,0.607000601147054,0.375242416061661,0.231758185085393,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"66",0.65,0.606896673111396,0.378267348887435,0.228629324223961,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"67",0.66,0.606792745075739,0.38129228171321,0.225500463362529,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"68",0.67,0.606688817040082,0.384317214538985,0.222371602501097,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"69",0.68,0.606584889004425,0.387342147364759,0.219242741639665,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"70",0.69,0.606480960968767,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"71",0.7,0.60637703293311,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"72",0.71,0.606273104897453,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"73",0.72,0.606169176861796,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"74",0.73,0.606065248826139,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"75",0.74,0.605961320790481,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"76",0.75,0.605857392754824,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"77",0.76,0.605753464719167,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"78",0.77,0.60564953668351,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"79",0.78,0.605545608647852,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"80",0.79,0.605441680612195,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"81",0.8,0.605337752576538,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"82",0.81,0.605233824540881,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"83",0.82,0.605129896505223,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"84",0.83,0.605025968469566,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"85",0.84,0.604922040433909,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"86",0.85,0.604818112398252,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"87",0.86,0.604714184362595,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"88",0.87,0.604610256326937,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"89",0.88,0.60450632829128,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"90",0.89,0.604402400255623,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"91",0.9,0.604298472219966,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"92",0.91,0.604194544184308,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"93",0.92,0.604090616148651,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"94",0.93,0.603986688112994,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"95",0.94,0.603882760077337,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"96",0.95,0.603778832041679,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"97",0.96,0.603674904006022,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"98",0.97,0.603570975970365,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"99",0.98,0.733069045259332,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"100",0.99,0.866534522629666,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"101",1,1,NA,NA,0.603567888999009,"FC = 0.98, SFT = 0.1","storm_1","2020-01-19 15:00:00","2020-01-20 11:00:00",34255.5069630574,21,1631.21461728845,"0.98","0.1"
"102",0,0,NA,NA,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"103",0.01,0.0327469381438741,NA,NA,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"104",0.02,0.0654938762877482,NA,NA,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"105",0.03,0.0982408144316222,NA,NA,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"106",0.04,0.130987752575496,NA,NA,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"107",0.05,0.16373469071937,NA,NA,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"108",0.06,0.196481628863244,NA,NA,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"109",0.07,0.229228567007119,0.295276230269267,-0.0660476632621482,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"110",0.08,0.261975505150993,0.348792943361189,-0.0868174382101959,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"111",0.09,0.294722443294867,0.391383141000133,-0.0966606977052659,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"112",0.1,0.327469381438741,0.420397267542114,-0.0929278861033736,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"113",0.11,0.358709994072015,0.544986072423399,-0.186276078351383,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"114",0.12,0.364254465642124,0.662281590276019,-0.298027124633895,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"115",0.13,0.369798937212233,0.707954545454546,-0.338155608242313,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"116",0.14,0.375343408782341,0.753627500633072,-0.378284091850731,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"117",0.15,0.38088788035245,0.794560675790239,-0.413672795437789,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"118",0.16,0.386432351922558,0.833135521375802,-0.446703169453244,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"119",0.17,0.391976823492667,0.871710366961366,-0.4797335434687,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"120",0.18,0.397521295062775,0.91028521254693,-0.512763917484155,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"121",0.19,0.403065766632884,0.948860058132494,-0.54579429149961,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
"122",0.2,0.408610238202992,0.987434903718058,-0.578824665515066,0.674094707520891,"FC = 0.98, SFT = 0.1","storm_2","2020-01-27 17:00:00","2020-01-28 06:00:00",18881.3854171307,14,1348.67038693791,"0.98","0.1"
